TIME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Turkey,294224,294632,299736,307998,310889,309527,317930,333646,345294,351383,359917,368643,411303,422034,430443,437537,466459,478922,491121,485361,511230,499775,533493,554492,544640,564460,582890,633486,635352,636229,609741,622869,654489,656739,622680,680071,699938,729251,712533,716159,726103,679357,688554,721588,743767,797698,812528,844901,844765,788183,811246,869907,844394,828496,801330,843622,866990,927477,860455,..
Turkmenistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3672,3708,3845,4615,3816,3784,3550,2948,4302,3978,4752,5037,5066,5022,11546,11986,11786,11810,13384,13134,15034,13949,13634,14147,15150,16197,16197,16197,16197,..
Ukraine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1387594,1281417,1358419,1341477,1300351,1267001,1336389,1173948,1042437,1085523,1023805,986924,1006573,979914,965308,977695,1028849,937599,957825,926179,998123,987631,982040,981716,852387,693050,726422,690281,697855,..
United Arab Emirates,..,..,..,..,..,..,..,..,..,..,..,320,738,1141,1490,2167,3074,4680,5962,7906,9990,11430,14123,17719,19174,21278,22709,24187,28569,29086,30651,30774,32513,36972,40429,42557,44069,46434,48561,50783,53762,58208,54757,61325,64894,69970,79110,91537,112442,120808,119925,100935,129310,140604,140389,152201,155356,160635,158815,..
United Kingdom,1678097,1611049,1694709,1734683,1598867,1571792,1442596,1356540,1370581,1400561,1419566,1363254,1367047,1409568,1438113,1398691,1387233,1433500,1451278,1565935,1504170,1501753,1481890,1475150,1438241,1592184,1659794,1653409,1603352,1543508,1562111,1707938,1682579,1742696,1685677,1644900,1845664,1719949,1770581,1770604,1801893,1853760,1820814,1871137,1908379,1850140,1803260,1740134,1778526,1727885,1902691,1578403,1711238,1731048,1494247,1554527,1586539,1539512,1590624,..
United States,6182629,6459883,6848769,6995261,7120340,7376728,7705145,7954616,8318060,8817918,9531352,9757861,10219824,9944822,9556479,9610771,10055828,9941495,10038964,9481805,9026601,8646078,8640130,8446525,8785680,8646950,8637324,8804256,9340320,9515337,8787764,9087071,9188838,10273158,10168081,10370831,10966832,10553259,10203329,10574888,11055625,10813439,10963659,11355444,11150441,11374294,10613981,11193325,11215182,10992688,11309285,10974264,10052822,11067316,11333238,10713642,10352170,10254203,11343712,..
Uruguay,..,..,..,..,..,..,..,..,..,..,..,26622,26539,26598,26335,25349,26323,25680,26140,25896,25165,26151,26185,26074,24766,25212,25473,26120,25237,24508,24951,25789,26554,27439,27268,27864,28345,28297,29144,30101,30300,29790,29186,28003,27735,27916,29326,30984,29724,30609,31566,32173,32529,33187,32849,33155,35139,33633,34252,..
Uzbekistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12795,15063,22339,25528,24830,461804,545490,562559,620778,646824,677304,678484,708624,682035,682609,653444,679054,659290,685124,627930,718298,729470,600573,577541,516110,473646,500183,550151,470170,..
Bolivarian Republic of Venezuela,..,..,..,..,..,..,..,..,..,..,..,53914,55775,62979,64594,69531,74093,75296,82111,87323,89107,105970,105002,111012,109789,126272,102770,106905,109010,117227,107746,95244,115050,110437,104920,111885,118878,112440,115250,144245,142227,147822,148456,137490,152797,164488,159145,173524,173232,173291,177664,176654,181666,181647,183441,189721,168458,161864,155562,..
Viet Nam,..,..,..,..,..,..,..,..,..,..,..,253359,259813,265797,272331,279060,285220,292009,298820,306218,332739,340255,347817,348218,353587,361408,371037,382752,389021,400310,398974,411888,421698,444727,424716,429991,437462,456468,476430,490664,506166,524307,536032,572453,582613,600592,604712,616640,632639,654050,675794,686800,703555,726118,739970,457811,459814,493847,421168,..
Yemen,..,..,..,..,..,..,..,..,..,..,..,2416,2460,2386,2770,5267,3478,3839,4539,4715,6970,6443,8984,9467,10198,12411,10374,11888,13614,16285,13710,17104,20635,22611,24484,26049,27406,29859,30649,28107,30405,32573,36768,39192,39459,39597,41274,43719,45828,55732,55070,42481,43282,57281,59606,37488,33205,28214,26249,..
Zambia,..,..,..,..,..,..,..,..,..,..,..,59544,61713,63926,66214,68556,71119,73583,75861,78371,80894,83660,86425,89301,92261,95191,99236,102407,106326,108591,112190,114832,117352,120536,123661,127631,129731,133896,136758,140467,144283,148204,152331,156436,160666,164891,169424,174475,179139,185968,191772,198213,204573,211323,217276,224471,230375,239629,246888,..
Zimbabwe,..,..,..,..,..,..,..,..,..,..,..,121398,124132,126794,129306,132099,134565,136974,139927,142898,146080,150109,154195,158307,162767,169576,174227,178553,183326,188314,192484,196313,200023,203198,205756,207996,210588,213795,218087,223410,227731,231130,234722,238602,242462,245508,250280,252765,256925,261416,265652,272547,279266,286587,293722,300710,312068,319444,324473,..
Former Soviet Union (if no detail),..,..,..,..,..,..,..,..,..,..,..,182900,197000,206500,211400,2381475,1240336,1305482,1367758,1428070,3380616,3676664,3988040,4299416,4610792,5070429,5103340,5284512,5465684,5567420,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Former Yugoslavia (if no detail),..,..,..,..,..,..,..,..,..,..,..,27959,32992,37262,41518,92104,92882,107664,94469,91781,63364,88461,95632,105008,99802,96471,100963,105463,160729,133459,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Other Africa,..,..,..,..,..,..,..,..,..,..,..,772128,789724,798362,805344,835181,864465,891393,914486,928475,954437,946592,971279,991732,1019940,1049400,1072416,1099916,1127427,1161460,1345077,1322195,1277358,1238665,1438023,1524314,1525950,1471252,1493310,1558015,1442108,1469611,1480790,1513006,1561913,1609256,1647835,1685602,1729999,1769896,1764538,1792733,1831003,1855840,1855995,1888507,1956821,2004486,2063465,..
Other non-OECD Americas,..,..,..,..,..,..,..,..,..,..,..,12603,13754,15434,15759,17789,18826,19341,20354,20894,23409,23539,22321,23169,26167,26162,24810,25787,28374,28845,37985,19692,21290,22327,23737,23787,24131,25068,35893,61244,54182,53601,56432,57736,56067,56975,55141,54736,52872,53411,50935,41313,42694,43055,41872,42908,45847,20676,20192,..
Other non-OECD Asia,..,..,..,..,..,..,..,..,..,..,..,102062,103556,105639,107682,110378,111740,113949,115421,118549,119086,118731,118497,119001,120614,120721,123257,125785,126281,126745,135013,133779,134224,134643,136623,134790,158386,161764,162106,167938,115677,117092,119697,120917,123847,123849,126122,127499,128820,133669,136570,138228,139530,141187,144500,144702,150602,150446,153794,..
Memo: Greenland,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2769,2643,2952,2482,2582,2330,2236,2320,2314,2323,2127,2210,2115,2176,2228,..
Memo: Guyana,..,..,..,..,..,..,..,..,..,..,..,3545,3406,3094,3055,3280,3181,3814,4734,5922,7638,10076,13371,10849,10732,10856,9905,10096,9888,9630,9743,3439,3278,3312,3621,3693,3693,3814,3621,3885,3749,3538,3511,3590,3561,3497,3380,3386,3408,3366,3517,3346,3525,3216,3269,3291,3294,3364,3468,..
Memo: Madagascar,..,..,..,..,..,..,..,..,..,..,..,28050,28721,29088,29641,30348,31131,31840,32928,33428,35040,36836,38156,39354,41427,41933,43643,44579,45772,47491,57430,59342,61134,62950,55118,65758,67230,69237,71198,72824,75588,78244,75179,78275,81224,84435,86870,89805,92996,93218,94918,96837,98711,100311,102520,104849,130786,135883,138040,..
Memo: Mali,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49515,50287,51623,52364,53789,55515,56443,57667,58688,73020,75797,77411,79813,83661,86823,90150,92523,96409,100215,..
Memo: Palestinian Authority,..,..,..,..,..,..,..,..,..,..,..,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,..,..,..,..,..,..,..,17674,22294,25832,22589,22766,20119,21739,21284,22858,24229,24027,25180,24424,25588,27471,27295,26106,25056,..
Memo: Uganda,..,..,..,..,..,..,..,..,..,..,..,81698,81698,82888,84971,86225,89499,90911,93580,95296,98339,100179,103353,105434,108946,111196,115084,117706,121956,124989,130040,133402,137819,141037,145670,148900,154207,157343,162078,165236,170127,173627,179844,183951,190113,195475,201768,206804,213645,218096,225036,230499,238450,244644,252435,259286,268701,278948,289571,..
Memo: Africa (UN),..,..,..,..,..,..,..,..,..,..,..,4224916,4335654,4429073,4529221,4661693,4788966,4889321,5031913,5153923,5280446,5393034,5543734,5712251,5908055,6077359,6263196,6461976,6627819,6851312,7145080,7286008,7413285,7545807,7921962,8180574,8370423,8504313,8739566,9015383,9059463,9275776,9506210,9770777,10091639,10382211,10574708,10748048,11069179,11281547,11344905,11699677,11998581,12354421,12679580,12925956,13122338,13614745,13891901,..
Memo: Americas (UN),..,..,..,..,..,..,..,..,..,..,..,13219070,13743099,13454213,13126891,13231577,13799345,13665903,13782019,13289156,12909312,12495166,12513483,12245596,12680184,12583541,12534252,12737173,13384119,13670337,13116058,13415907,13579855,14724195,14673454,14902763,15648492,15155983,14789441,15300317,15888976,15557319,15794387,16272249,16097166,16392986,15621567,16419182,16482371,16254153,16635759,16392719,15500582,16655167,16947090,16306323,15915721,15779924,17064404,..
Memo: Asia (UN),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26279587,26625627,26871441,27214345,27385383,28609281,28436630,29473500,29123957,29683944,30194529,30155708,30851313,31347329,32133816,32680208,33078316,33544397,33559563,33936272,34579753,35199430,35016622,35358415,35629154,35755698,36545079,37335668,37290121,..
Memo: Europe (UN),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17113555,17493650,17098206,21468117,20391138,20144104,20797809,20089336,19889781,19894513,19891713,20645466,19990470,20591896,20403563,19473673,19585386,18608106,19331724,19002692,20087663,18777788,19068583,19100586,17694796,18000724,18348406,18648738,19488046,..
Memo: Oceania (UN),..,..,..,..,..,..,..,..,..,..,..,272371,291867,291113,310486,329605,331157,345326,342778,354428,349726,354081,363367,364430,368213,369075,382862,391064,389994,395122,423073,426381,432040,457070,443869,456403,463696,474017,479837,485674,499950,509628,522266,524359,523409,514174,520408,535353,536951,554788,557866,567239,565979,567072,560871,569562,575335,572325,573727,..
Memo: OECD Total,..,..,..,..,..,..,..,..,..,..,..,21872302,22828669,22992885,22253585,22481082,23623597,23531883,24221459,24200746,23298072,22676602,22726743,22534149,23881251,25089362,25306626,25672123,25853015,25816128,25260320,26367547,26302512,27867880,27365239,27945130,29699014,28708094,28279458,28698693,29348103,29655394,29755900,30581005,30360748,30800714,29851083,29844662,30464929,30018771,31398572,29616515,29225533,30345199,28837559,28653794,28627855,28631505,29445813,..
Memo: Non-OECD Total,..,..,..,..,..,..,..,..,..,..,..,21514648,22152431,22685838,23129444,26303283,25598109,26413360,27093861,27725768,29990806,30845989,31659710,32612746,33686260,35057644,35602677,36566752,37580180,38340724,38817034,38880026,39092315,43541654,43450567,44347995,44018035,44989054,44743124,45681137,46186529,46488503,46908745,47925604,48888846,48642536,49529302,50010423,50514858,51010682,51807373,53020339,52924814,53690462,54673933,54904469,55879024,57319895,58862386,..
Memo: IEA Total,..,..,..,..,..,..,..,..,..,..,..,21767297,22713534,22873445,22136431,22364517,23503579,23407491,24096136,24071713,23167711,22542716,22590528,22397446,23743127,24940315,25138480,25494748,25662244,25617576,24879289,25957091,25899451,27446295,26931694,27503263,29253215,28246862,27819244,28237528,28870066,29164712,29262663,30071969,29843478,30292301,29332590,29324828,29934443,29465595,30837447,29049138,28669937,29836631,28424469,28236333,28183510,28182815,28986859,..
Memo: IEA and Accession/Association countries,..,..,..,..,..,..,..,..,..,..,..,35859499,37188968,37640044,37139794,38027898,39438458,39836635,40922508,41204158,40373451,40071366,40350269,40365063,42146155,43811890,44310557,45136729,45807589,46059867,45586875,47024027,46908417,48603110,48070409,49036227,50264341,50106610,49254684,49926602,50605198,50787106,51110495,52278906,52601844,53136855,52340105,52615555,53134447,52891019,54403239,53016565,52704957,54092756,52843716,52878402,53191272,53701629,54723482,..
Memo: European Union-28,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11447300,12148075,11798082,12195576,11739030,11920895,12953049,12462927,12469419,12292279,12170722,12771717,12512896,12933136,12926336,12979995,12871190,12114957,12752153,12622288,13474684,11979619,12557988,12700086,11148610,11619675,11915723,11830710,11649662,..
Memo: European Union-27,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9885189,10440137,10115503,10452879,10053353,10275995,11107384,10742978,10698839,10521675,10368829,10917957,10692082,11062000,11017957,11129855,11067929,10374823,10973627,10894403,11571992,10401216,10846750,10969038,9654363,10065149,10329184,10291198,10059038,..
Memo: FSU 15,..,..,..,..,..,..,..,..,..,..,..,182900,197000,206500,211400,2381475,1240336,1305482,1367758,1428070,3380616,3676664,3988040,4299416,4610792,5070429,5103340,5284512,5465684,5567420,5582734,5233486,5152005,9125375,8480442,8482612,8160833,7968995,7812585,8042808,8221714,8374698,8026282,8213314,8046222,7035647,7309301,7060155,7289995,7024272,7324523,7628018,7170658,7002322,7295031,7111007,7186597,7697075,8657596,..
Memo: Former Yugoslavia,..,..,..,..,..,..,..,..,..,..,..,27959,32992,37262,41518,92104,92882,107664,94469,91781,63364,88461,95632,105008,99802,96471,100963,105463,160729,133459,280080,289514,273411,284361,282018,282787,303867,308332,308476,304615,327789,336727,341697,358659,352746,368473,349945,355692,356358,377400,387342,384232,377144,361986,344321,365733,372884,366646,385598,..
Memo: OPEC,..,..,..,..,..,..,..,..,..,..,..,1655935,1715972,1785127,1856238,1947759,2043059,2127361,2204242,2332716,2366569,2458325,2585876,2818074,2956959,3073461,3099493,3226263,3280038,3447357,3469887,3572723,3861272,3997986,4231148,4357232,4564674,4710574,4767116,4940253,5130667,5295171,5544548,5686146,5964040,6328251,6588886,6896650,6974903,7139001,7270036,7503160,7605151,7942386,8078839,8305082,8588436,8656273,8890731,..
Memo: ASEAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3977269,4032887,4093099,4187507,4235947,4237064,4240788,4307975,4336623,4272744,4231337,4173596,4184715,4177296,4166764,3848224,3750434,3810447,3422138,..
Memo: G7,..,..,..,..,..,..,..,..,..,..,..,17150200,17854004,17858233,17337684,17359249,18197711,18035283,18395425,18129522,17249552,16706016,16761466,16604143,17776171,18569392,18726230,18891543,19192246,19164015,18453531,19276724,19253525,20630907,20234157,20614768,21983655,21178259,20863054,21204826,21849406,21881380,21938670,22519145,22330690,22590503,21604900,21769225,22264705,21804073,22673948,21283093,20818869,22067051,21160562,20759951,20477817,20422934,21363031,..
Memo: G8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21949827,22547022,22401418,27763731,26787457,26766246,27648876,26789624,26387388,26908750,27722148,27908413,27543385,28332958,27980262,27219551,26421647,26477350,27036239,26385347,27341185,26204120,25421058,26559406,25989353,25562937,25271281,25639005,27570005,..
Memo: G20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49314833,50407836,50131459,55893335,54762976,55327213,56150608,55978832,55050853,55890379,56741366,57003264,56904081,58357404,58483862,58037657,57449599,57665131,58260101,57835376,59446885,58367818,57728820,59009757,58220698,58267410,58651492,59553271,61522951,..
