TIME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Viet Nam,..,..,..,..,..,..,..,..,..,..,..,6458,6178,6599,5814,6818,8302,9752,10109,10109,9716,10066,10739,11178,13003,13921,14947,16560,18094,20506,22270,23699,24948,28217,33422,40313,48150,55091,63810,70380,80651,92686,108245,125406,142546,169592,193831,220820,244210,276887,312930,340830,379476,418176,462442,506826,566611,621997,681775,..
Yemen,..,..,..,..,..,..,..,..,..,..,..,752,774,742,864,925,1084,1141,1296,1418,1811,1836,2218,2286,2509,2707,2977,3301,3787,3884,4604,4993,5393,5652,5328,5800,5767,6242,6685,6966,7484,8078,8917,9850,10588,11858,13381,14702,16200,16729,18137,14677,14998,17906,16391,9000,8536,8255,7893,..
Zambia,..,..,..,..,..,..,..,..,..,..,..,15736,16891,18292,19829,19940,20902,20322,20264,20473,20981,22478,22838,23198,23058,22687,22259,22720,24790,21373,21334,21082,21812,22370,22658,22590,22442,21380,20048,20722,21744,23141,24750,26179,27767,28807,30053,29041,26399,26208,28040,30856,37148,39046,38588,41220,39089,43835,46545,..
Zimbabwe,..,..,..,..,..,..,..,..,..,..,..,12719,16704,17726,19062,21316,23386,22061,21229,22885,24991,25693,26334,25096,25967,27583,28786,29689,30596,32123,32321,32702,30604,29225,31273,32980,35352,37058,36540,38808,37778,36814,37148,37325,36421,37472,37048,32483,26921,25387,26525,28955,28192,29826,29657,26734,26194,28368,30622,..
Former Soviet Union (if no detail),..,..,..,..,..,..,..,..,..,..,..,2288520,2451600,2612520,2788200,2864880,3011040,3119760,3253680,3343428,3468204,3567600,3652920,3782160,3978360,4081680,4217400,4357440,4477320,4489200,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Former Yugoslavia (if no detail),..,..,..,..,..,..,..,..,..,..,..,85763,95872,103046,116978,118548,129222,140350,151603,162421,176036,190249,191171,196704,210470,219665,228510,235278,224734,224827,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Other Africa,..,..,..,..,..,..,..,..,..,..,..,3262,3377,3236,2264,2779,6307,7045,7934,8410,8878,9036,9202,9810,10436,10091,10321,11344,11329,11592,19058,24667,25466,26575,27587,28883,30361,32919,36711,37349,38403,40614,40537,43346,44842,47601,49762,53067,55747,56048,59447,53514,54605,56887,61888,65347,72832,72414,75705,..
Other non-OECD Americas,..,..,..,..,..,..,..,..,..,..,..,42541,48931,54565,55390,51264,58612,62161,64098,63000,63086,61355,58270,58781,60829,61016,64512,66946,70949,73145,77861,80068,82652,81281,85478,89060,90997,95803,94280,105376,100818,104083,108022,111820,112010,118793,116356,117583,113213,113076,117342,100778,102136,99320,97153,98186,97837,30720,29869,..
Other non-OECD Asia,..,..,..,..,..,..,..,..,..,..,..,2783,3208,3449,9940,10415,9317,12737,12964,14368,11653,11279,10836,11138,19048,13288,14080,14648,15250,15707,17255,17640,17582,20344,19152,20855,22615,22255,25344,28094,32846,34862,36983,39287,39820,41224,44212,48686,46771,49579,54868,63302,67064,70636,78606,80590,85417,88281,90712,..
Memo: Greenland,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,842,882,972,997,1026,1055,1037,1098,1076,1091,1130,1174,1138,1180,1243,..
Memo: Guyana,..,..,..,..,..,..,..,..,..,..,..,1184,1224,1271,1307,1332,1490,1487,1526,1642,1602,1548,1368,1145,1120,1253,1051,1152,1127,940,940,634,616,626,1544,1559,1872,2171,2358,2387,1714,1746,1753,1670,1735,1224,1328,1476,1501,1559,1721,1804,1890,2531,2650,2844,2977,3096,3127,..
Memo: Madagascar,..,..,..,..,..,..,..,..,..,..,..,691,756,785,846,839,868,947,986,1094,1177,1177,1192,1260,1339,1339,1314,1386,1472,1526,1674,1649,1750,1843,1876,1962,2027,2218,2333,2524,2693,2851,2567,3028,3258,3398,3416,3535,3701,3748,4054,4702,5958,6541,7056,7103,7718,8010,8277,..
Memo: Mali,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2495,2628,2794,2909,3726,4061,4230,4133,4399,4824,5126,5231,5429,9324,8028,8752,7942,9507,10562,..
Memo: Palestinian Authority,..,..,..,..,..,..,..,..,..,..,..,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,..,..,..,..,..,..,..,6685,7045,7441,8582,8028,7916,8665,10721,12510,13169,12622,17446,17078,16708,18778,19040,19397,20073,..
Memo: Uganda,..,..,..,..,..,..,..,..,..,..,..,1786,1786,1379,22,22,1048,1040,695,738,630,594,684,907,1015,882,1076,1217,871,889,1469,1814,1786,1703,1760,1753,2030,2538,2383,2524,2516,2416,2477,2930,2509,3438,2480,3089,3337,4259,4032,4219,4356,5389,5998,6408,9346,10132,10670,..
Memo: Africa (UN),..,..,..,..,..,..,..,..,..,..,..,289368,315112,340916,367751,396864,433192,460746,488722,532872,578401,609408,638798,656082,695174,732553,793649,827219,869112,901577,921697,947988,928966,960214,991861,1030637,1154191,1205947,1213253,1238247,1307112,1327197,1426962,1500021,1570965,1664581,1743929,1839102,1836271,1829635,1958360,1986847,2096662,2144394,2199269,2244710,2307415,2382479,2449627,..
Memo: Americas (UN),..,..,..,..,..,..,..,..,..,..,..,6404306,6936138,7426098,7558686,7679585,8185180,8643924,9007877,9298652,9528458,9795388,9606046,9948290,10620115,10916226,11150899,11622035,12188556,12540172,12850337,13418021,13499946,13976050,14400562,14861934,15261476,15591136,16084663,16536168,17202186,17014799,17491964,17834238,18192589,18610355,18781855,19342606,19368284,18674730,19413932,19613268,19568635,19883959,20047799,20089976,20239504,20057772,20708853,..
Memo: Asia (UN),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8203932,8732979,9196933,9677324,10417207,10941470,11521796,11992953,12364622,12931203,13860341,14382784,15294349,16533558,18004530,19632300,21430983,23420660,24184014,25223560,27786219,29678659,31325557,33159930,34657444,35626814,37602780,39594987,41926883,..
Memo: Europe (UN),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12372834,12351543,12063731,11777458,11534256,11668868,11828440,11909335,12038764,12247255,12573848,12847740,12949514,13239492,13540996,13730404,14035078,14200584,14383803,13616022,14308087,14168418,14249151,14182047,13869871,13976758,14133349,14279135,14299907,..
Memo: Oceania (UN),..,..,..,..,..,..,..,..,..,..,..,210118,226084,246247,273762,290905,302447,322826,333022,348469,365054,383166,398045,406706,432097,450472,476957,496062,523764,550926,579747,590316,592554,611459,624985,644019,662529,683217,719254,743747,767896,799778,841979,821611,842770,844941,860250,893621,891280,907130,926299,938938,929079,929780,928185,942445,943270,941850,950159,..
Memo: OECD Total,..,..,..,..,..,..,..,..,..,..,..,11666340,12617168,13580665,13842371,14018486,14949241,15625123,16326144,16926358,17136349,17427208,17253180,17882964,18904306,19535476,19929121,20814048,21725060,22460209,23222185,24001215,24143821,24674999,25434334,26174882,26919410,27448082,28121771,28898853,30103190,30230993,30930373,31430535,32150526,32804672,33142932,33926497,33843064,32489086,33927359,33810131,33770644,33904311,33771764,33905329,34322069,34389893,35021072,..
Memo: Non-OECD Total,..,..,..,..,..,..,..,..,..,..,..,4121197,4460292,4806032,5124967,5435222,5804309,6149981,6588475,6992629,7384144,7693477,8014871,8437255,9031950,9341834,9905706,10438121,10984943,11346170,11706362,12039632,12138308,12327506,12534538,12972047,13509023,13934505,14298785,14797768,15608193,16141305,17074395,18498385,20001324,21677908,23709163,25770076,26820589,27761991,30465538,32575999,34398439,36395800,37930803,38975375,40904249,42866330,45314357,..
Memo: IEA Total,..,..,..,..,..,..,..,..,..,..,..,11612315,12558326,13519562,13777996,13954320,14881154,15552983,16248668,16844321,17051429,17339458,17162914,17788208,18804632,19432400,19823609,20700619,21600684,22327870,22980416,23755576,23896785,24433652,25176214,25899824,26627115,27141218,27796147,28548778,29730834,29848252,30533491,31011459,31713486,32354517,32669488,33426115,33321056,31981835,33402998,33269523,33199673,33322284,33182898,33303810,33701362,33763912,34373866,..
Memo: IEA and Accession/Association countries,..,..,..,..,..,..,..,..,..,..,..,12591623,13630442,14682571,15001808,15329272,16359793,17160898,18054371,18811397,19168139,19551006,19499245,20287894,21535700,22298587,22933019,24049393,25248193,26230727,27049248,28210890,28631502,29548002,30756347,31854994,33048550,33891808,34759875,35798462,37473430,37880935,39255402,40779767,42592614,44485333,46288882,48687084,49372056,48970739,52257000,53937811,55163054,56885609,58003004,58893337,60822038,62435507,65103379,..
Memo: European Union-28,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7781054,7836998,7812655,7812374,7916825,8126600,8388234,8517701,8678678,8845204,9099094,9333099,9437165,9671520,9878364,10017941,10193199,10251731,10299439,9765172,10215061,10058991,10094339,10010527,9773810,9922673,10038809,10111479,10121505,..
Memo: European Union-27,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6793099,6825226,6799367,6782303,6893474,7065601,7274516,7397395,7542238,7683325,7913182,8135300,8236921,8461135,8658158,8762711,8950374,9021769,9068880,8606882,9030780,8914234,8948117,8871638,8683233,8829763,8943902,9032628,9042369,..
Memo: FSU 15,..,..,..,..,..,..,..,..,..,..,..,2288520,2451600,2612520,2788200,2864880,3011040,3119760,3253680,3343428,3468204,3567600,3652920,3782160,3978360,4081680,4217400,4357440,4477320,4489200,4763642,4674899,4336139,3975149,3547116,3419204,3276850,3194442,3132389,3177004,3229578,3245396,3251866,3348173,3428107,3529123,3707899,3807504,3837910,3606620,3837269,3913308,3980178,3991738,3955888,3917470,3956506,4065655,4126378,..
Memo: Former Yugoslavia,..,..,..,..,..,..,..,..,..,..,..,85763,95872,103046,116978,118548,129222,140350,151603,162421,176036,190249,191171,196704,210470,219665,228510,235278,224734,224827,246918,220414,200366,172692,180904,191092,201747,211700,216645,209899,227165,236924,244578,248830,254992,265421,271120,277949,291240,275065,288086,297378,291283,286960,281221,287752,287101,296373,297890,..
Memo: OPEC,..,..,..,..,..,..,..,..,..,..,..,102535,115808,135670,152874,173189,197190,220460,250067,309352,348894,384480,438757,489334,546001,591052,640429,694282,741632,776164,822787,846835,938804,1017965,1057806,1094850,1140340,1193101,1275883,1343207,1400407,1482102,1584381,1667151,1786215,1880727,2022176,2149078,2247490,2362942,2598610,2690892,2949605,3137706,3232530,3309813,3422853,3514641,3565964,..
Memo: ASEAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1156709,1227179,1300702,1390147,1493708,1604218,1697620,1806923,1886879,1989774,2180153,2260915,2458699,2597663,2723314,2849645,3076384,3194137,3437908,..
Memo: G7,..,..,..,..,..,..,..,..,..,..,..,9671861,10453792,11232774,11356283,11451611,12194222,12746563,13274359,13705294,13813546,14032858,13782431,14257318,15065878,15505405,15778346,16448036,17169556,17730331,18226062,18936211,19008236,19426654,19963057,20474648,21012232,21280931,21790124,22321191,23127828,23019767,23533083,23775900,24192523,24621800,24717060,25221946,25012982,23882973,24857246,24602689,24425753,24585600,24438250,24382306,24521598,24436348,24900624,..
Memo: G8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21201933,21856923,21731114,21967433,22250090,22700636,23176444,23404492,23872807,24454612,25318521,25244693,25758736,26051935,26516438,26961703,27170103,27745338,27624638,26353422,27473305,27226455,27090779,27264327,27094438,27018727,27199892,27175534,27635118,..
Memo: G20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30008473,31042903,31219857,31936405,32874950,33895225,35026582,35807133,36654783,37729587,39444943,39889834,41251097,42877350,44705809,46605699,48565224,51051407,51878346,51371387,54806196,56559570,57905681,59672863,60858053,61771985,63690113,65365865,67995333,..
