TIME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Iceland,21395,21380,23260,24340,25349,27021,29136,28920,30670,29920,32712,35358,37878,42868,43401,43894,44598,46577,48919,53754,53683,56674,56659,58614,60537,59370,61289,61535,65966,67295,56838,56110,57680,59028,60918,60652,63623,63890,66650,69914,74026,75010,77834,77489,79971,80462,85734,92837,107092,107881,106012,106056,109222,113646,115079,119931,122186,125027,135692,..
India,..,..,..,..,..,..,..,..,..,..,..,5750463,5895056,6003037,6150850,6382215,6606271,6793244,6984873,7225102,7304023,7637518,7825506,8007226,8413208,8541630,8881202,9091857,9532938,9909265,10176143,10498091,10743047,10837512,11261796,11607034,11852895,12352800,12475262,12842154,13208172,13249568,13753690,14062403,14586511,14994200,15438807,16539093,17619768,18769890,20031941,21274136,21564857,21865118,22548487,23186043,23872685,24748095,25396303,..
Indonesia,..,..,..,..,..,..,..,..,..,..,..,1342751,1389084,1428969,1490011,1573581,1617668,1720894,1840740,1952819,2078726,2172692,2216343,2247816,2260550,2407162,2540310,2642602,2743067,2852327,3316982,3436523,3562961,3723046,3913611,4123172,4378752,4545545,4447021,4816989,5029898,5155390,5137591,5311553,5518368,5542545,5754781,5807414,5665205,5839060,6112015,6423039,6652218,6232401,6307322,6167532,6050243,6371957,6533733,..
Islamic Republic of Iran,..,..,..,..,..,..,..,..,..,..,..,520347,582313,694940,780972,909653,1018696,1182470,1168207,1262991,1154597,1162022,1313006,1585768,1698689,1852064,1694534,1846780,1866071,2128519,2290669,2560878,2840792,2824282,3204414,3264554,3356166,3542659,3611523,3759810,3968559,4151036,4321775,4545927,4925473,5309692,5877767,6359522,6399639,6713333,6596837,6800082,6867388,7133551,7593766,7599169,7895169,8147431,8386156,..
Iraq,..,..,..,..,..,..,..,..,..,..,..,107574,112338,126254,145406,179477,219602,233572,264702,318178,325375,330552,375534,401184,428525,470749,493968,521033,587625,640606,638340,493786,628119,708954,741050,726066,776005,768466,726587,737621,792956,838115,818067,667143,737206,770204,754389,723856,727977,718923,798572,957058,1087082,1104799,897787,729017,759681,841242,944146,..
Ireland,110423,123076,123602,124511,133846,136559,150201,161843,172069,181824,190562,210174,210090,214077,224163,208346,216679,235534,231844,277687,265545,272023,262212,259845,259751,270538,283778,291745,281730,294688,316192,322363,318827,321378,336079,339346,355327,371202,398473,419622,451246,460761,459205,462176,479692,512175,534623,516373,527270,482369,481629,438302,430590,433452,427082,439348,456808,454585,473813,..
Israel,..,..,..,..,..,..,..,..,..,..,..,137559,145185,151134,152884,162673,163116,164555,177823,185813,188942,193706,197748,202500,200672,211739,240865,263668,276525,280699,291701,299460,303936,344991,371467,410444,426976,441671,448522,458924,501507,490795,482646,504063,530118,500408,522094,548372,580598,582836,621311,589748,583888,589935,598806,619240,625106,652184,650909,..
Italy,1321014,1456271,1639347,1876626,1990978,2168819,2421414,2653536,2866530,3132220,3454261,3612908,3836102,4042728,4063658,3895180,4176311,4095247,4157366,4374568,4280116,4141479,4045271,4055173,4210771,4214695,4255927,4481526,4600604,4759440,4812576,4916462,4915061,4901720,4840813,5045793,5097547,5151359,5279793,5408999,5394250,5514272,5527650,5780266,5775564,5915407,5855279,5806185,5799429,5476408,5599647,5351968,5250817,5066643,4869458,4975795,4935756,4979535,4984993,..
Jamaica,..,..,..,..,..,..,..,..,..,..,..,96753,94686,99515,101459,91353,83797,90403,94211,89436,85314,84898,71303,71601,67332,42287,44548,44852,47097,58752,88286,86971,80920,68593,81104,71015,79440,80915,84192,87519,88642,87432,89163,90173,107469,109666,138191,133631,105810,77189,71390,76899,74248,81390,79746,77064,81585,77267,95642,..
Japan,2385689,2702406,2909429,3322004,3835238,4141848,4828611,5630074,6289220,7310760,7766242,8342600,8899202,9796226,9615658,9157717,9670203,9876010,10116997,10462930,9864865,9639877,9479966,9656325,10197149,10210635,10339731,10638810,11280012,11688760,12238213,12461482,12587829,12724771,13138020,13617088,13805742,13845155,13602950,13957486,14121148,13934339,14163237,14047078,14245835,14288494,14185575,14088013,13160046,12882749,13175950,12917875,12776324,12808170,12432151,12295174,12116032,12246960,11849470,..
Jordan,..,..,..,..,..,..,..,..,..,..,..,16046,16883,19154,20455,25127,30787,31519,40526,42121,48704,56237,68211,72752,72473,76597,83568,84230,85117,84827,97520,93319,107464,109997,117638,124026,126453,132980,135185,137424,148283,145936,150012,156609,175552,191609,193445,198774,184409,196180,190114,195438,216701,208377,219280,232286,247689,265912,262167,..
Kazakhstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2496723,2619134,2753363,2282560,1744461,1688819,1456228,1238929,1265076,1127321,904691,894941,851133,985626,1076023,1281141,1285210,1581557,1779155,1481221,1623789,1796207,1745342,1800313,1671329,1617635,1637247,1699773,1754925,..
Kenya,..,..,..,..,..,..,..,..,..,..,..,153099,159887,165436,171771,175619,183974,195761,201393,208057,216138,223842,226582,231432,248244,258606,270364,282090,288971,300349,307331,312773,320628,327795,334495,350808,364368,369353,379224,387305,396968,405511,417495,416185,430819,449649,472640,482869,488978,514364,546483,555567,562694,592665,627814,672142,696282,709711,718402,..
Korea,..,..,..,..,..,..,..,..,..,..,..,569591,580618,732078,758179,789250,881706,1026989,1135047,1276470,1309913,1308807,1285537,1389384,1514446,1600456,1746116,1896510,2103927,2256649,2717463,3014395,3405605,3738118,4038569,4382837,4676990,4965240,4461543,4940065,5321703,5422094,5668494,5766291,5796903,5880477,5949772,6158681,6150457,6189841,6602177,6762795,6938265,7046713,7076832,7252306,7482202,7668164,7628570,..
Kosovo,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32116,38320,38266,38930,39053,41088,42434,44227,48848,49043,49771,55129,52650,53270,52737,57933,61456,65406,63665,..
Kuwait,..,..,..,..,..,..,..,..,..,..,..,142611,154261,164631,156840,146266,157525,171465,190749,243971,261989,272490,293764,307395,305097,339751,375006,421925,535854,650536,165473,72952,223560,277226,280122,294971,276316,274251,318392,313840,341093,343326,347617,416099,428642,505729,464368,447928,508948,556790,620236,642493,679706,654014,631171,678275,701313,739193,725266,..
Kyrgyzstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,289105,259304,188229,146496,102516,74564,84388,79801,91232,78136,71384,60687,73686,82283,79178,76998,78480,96543,102999,95614,95129,116712,147902,142322,140567,140886,145557,148140,177625,..
Lao People's Democratic Republic,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63270,65924,67887,70067,72197,74484,81588,88242,98128,101400,103198,103505,105085,113234,117388,126046,123944,126460,129423,..
Latvia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,268769,259611,215989,187726,170562,161677,159040,156813,152242,143875,138128,151003,153413,160655,164985,170048,177309,183656,174710,167999,170565,161059,167680,160657,161974,158734,158861,165904,172814,..
Lebanon,..,..,..,..,..,..,..,..,..,..,..,59357,63018,70846,75732,68192,61518,50508,65812,73407,61976,62028,43095,54851,60019,68201,69002,73983,53190,51043,47547,67165,78401,117359,128171,151127,148154,164889,139818,148802,138807,150063,140692,140428,157458,148690,131623,115362,147234,187314,163549,161659,198567,191261,194089,216259,224888,238987,221543,..
Libya,..,..,..,..,..,..,..,..,..,..,..,32556,45984,51925,60643,81027,83650,97633,114092,145602,167032,183011,204462,200390,204352,207670,204172,214562,197217,217010,229965,247133,257565,271401,300948,327656,344147,359042,359096,391261,393062,408146,418070,421118,432535,440274,436767,421839,447009,507692,559536,345457,413558,470067,571699,467605,503649,530740,559449,..
Lithuania,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,435744,461979,283210,213044,212408,213386,212285,211988,212179,195510,184028,193161,200861,206898,213352,223621,235858,266623,257842,220231,226129,245434,250371,236280,242347,246450,252775,269430,273641,..
Luxembourg,68812,70932,74480,73371,78504,88615,86836,89809,96796,106120,103648,102775,107150,120290,122194,106589,116642,113412,126454,119127,113569,100758,98318,92685,97412,101930,100035,100623,103445,112032,116314,125468,126874,129832,127131,117103,121001,121576,121726,127153,136307,142213,142104,151621,168654,171281,169623,165285,166840,154923,165047,164862,161221,158960,152570,149788,149917,152801,158409,..
Malaysia,..,..,..,..,..,..,..,..,..,..,..,193330,186481,188845,213570,220125,230484,223790,239100,266640,289492,313332,321241,347049,353241,380604,406269,431307,449684,507158,561138,617280,682415,743323,804619,918645,997027,1076430,1044506,1120505,1218524,1289259,1360949,1412683,1520187,1561417,1641736,1864208,1865169,1788388,1747605,1831369,1952161,2212596,2176364,2121540,2309452,2532900,2617940,..
Malta,..,..,..,..,..,..,..,..,..,..,..,5312,5252,6385,5631,5101,5658,5987,6170,5794,6831,6971,7532,7593,7796,5489,9947,10697,10904,11152,11159,13033,13572,14581,14383,15802,14538,17055,15723,15618,13289,12864,11460,13186,14590,16491,16368,16666,17738,15652,17233,16699,17558,17937,18467,19623,19594,20664,21583,..
Mauritius,..,..,..,..,..,..,..,..,..,..,..,14435,14733,14995,15340,15598,16033,16645,16857,16669,16189,15781,15246,15639,16100,15913,18095,19187,18811,20946,22163,21976,23483,24782,23526,25097,24424,25274,25276,25654,27151,27870,27774,29232,29682,30017,31053,30385,29997,29701,31086,31615,31956,32358,32930,33804,34572,34756,35335,..
Mexico,..,..,..,..,..,..,..,..,..,..,..,1437638,1556695,1663946,1780323,1931514,2068984,2130898,2362502,2559744,2760152,3054268,3152583,3121189,3184751,3310492,3193753,3351660,3363335,3520983,3488600,3605881,3612965,3616055,3782433,3643446,3711294,3740164,3846830,3849230,3988938,3894371,3917678,4076048,4277179,4437473,4655318,4752470,4895012,4644481,4908905,5037611,4992569,5006281,4970638,5016249,5098045,5122046,5217362,..
Republic of Moldova,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,279698,219344,152274,150815,132726,130496,104496,102246,91527,75219,66988,72721,78377,85048,95743,100212,97049,93570,92825,85340,113746,118605,116965,108868,113969,112760,117758,126511,132768,..
Mongolia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100561,110253,114736,121437,118255,117099,111843,93430,85049,74507,75180,65716,67565,61298,63899,61347,66179,68807,73416,77655,83786,99686,103312,105430,110628,111995,125728,136484,142829,136845,130724,139451,147808,162782,..
Montenegro,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31973,35803,37347,37006,31771,31633,31836,30530,27834,27459,28867,30126,32053,32220,..
Morocco,..,..,..,..,..,..,..,..,..,..,..,113149,119662,126523,136123,137783,147318,162489,170586,184907,185839,178913,185515,190208,190236,199629,200652,199716,210672,233272,236382,255936,275121,273260,296358,294969,311944,325192,335210,350191,357679,369766,375209,376092,447951,469445,486148,503622,522002,541620,553529,586055,596742,609728,608668,631814,643436,673631,681973,..
Mozambique,..,..,..,..,..,..,..,..,..,..,..,227597,223946,224917,223131,220640,220318,219412,216055,214801,220501,216535,215366,213278,209935,209282,207227,205120,202486,200275,199062,196876,200609,205738,205976,210660,213672,218968,259534,264727,274980,247218,270673,306021,319871,326404,322775,220026,228096,220575,216292,231415,276231,305833,298478,313396,210439,213537,218761,..
Myanmar,..,..,..,..,..,..,..,..,..,..,..,299756,303829,299571,311747,314720,320765,329372,335881,342631,349981,352591,357516,361287,371416,394752,400837,386402,386283,393546,393659,384742,396885,397101,424767,441578,438545,443526,459806,463308,480433,474972,483281,520102,528377,539759,541326,549535,521424,528501,538088,551582,598893,627351,661900,688780,718568,828708,844062,..
Namibia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26047,27826,28887,31124,35587,38759,39458,40647,40793,41520,49003,44807,46898,50695,53387,52786,54103,58695,62411,63802,65252,66614,70637,73032,76439,77476,77565,77770,..
Nepal,..,..,..,..,..,..,..,..,..,..,..,152788,157000,161751,164999,168071,171132,175465,179358,185360,190676,193907,199137,205726,210869,212574,219598,224310,228938,232169,241249,249008,254424,261644,270946,279197,286175,295022,302442,318283,336700,348090,351872,362053,367297,378948,379001,386143,397942,410760,423207,437980,418385,466500,484718,485204,530663,562283,585442,..
Netherlands,600239,630081,738335,840622,870106,933700,977607,1053283,1176495,1318121,1500090,1573280,1860600,1995297,1932479,1918618,2158167,2088929,2257233,2435172,2274195,2199839,1903243,2011465,2059178,2115887,2300675,2214569,2034665,2028065,2254762,2339509,2310261,2357157,2369382,2416447,2580613,2487445,2478718,2473701,2483677,2514523,2544929,2641297,2658510,2637638,2626947,2578814,2563457,2522725,2732262,2529121,2557775,2519104,2323804,2362632,2411974,2462883,2433876,..
New Zealand,140678,147824,148697,156175,169165,179868,187710,186718,196923,200260,212510,212933,238247,244170,266855,272082,280900,284322,283736,278224,289168,286352,294646,301916,330548,332656,337037,346355,367387,374253,408779,414104,420010,432348,456928,476358,490350,497567,492342,513443,541576,540778,564670,535980,552811,525083,531331,533343,532465,527187,544086,536354,543766,559311,597008,592841,604582,613442,602283,..
Nicaragua,..,..,..,..,..,..,..,..,..,..,..,45029,46193,49497,52799,54114,58338,61286,59248,51858,56135,57811,59001,60055,61439,63449,63300,65308,60410,58513,61503,62325,63178,63763,66383,67491,70058,73650,75279,79840,79888,78415,78553,82217,83706,83830,87223,89115,88265,86250,88800,91442,94611,95755,99259,105215,108347,111286,109583,..
Niger,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57617,59623,61785,64647,66773,68070,70150,73665,76556,81436,86549,74099,85876,106134,111021,114059,116729,121619,128938,..
Nigeria,..,..,..,..,..,..,..,..,..,..,..,1335876,1380569,1438483,1481426,1539036,1618372,1709586,1790060,1853404,1919476,1988475,2073292,2117799,2132001,2190092,2228140,2289368,2362077,2433708,2483426,2603940,2724225,2736457,2728773,2820445,2928560,3047117,3074364,3154081,3280679,3442910,3547864,3742086,3800316,3915911,3938233,4022255,4178905,4189511,4454615,4695772,4970261,5173678,5276891,5310470,5427416,5545272,5899319,..
Republic of North Macedonia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63190,58186,67282,70760,63763,62005,76561,69821,68031,67354,65714,59017,61822,69394,68498,74500,75077,78665,76422,71402,76096,82256,79525,78034,77198,79351,82944,80908,78444,..
Norway,265827,274681,293890,316260,338044,368281,401197,416139,455763,483268,519702,519941,536953,559152,555899,559872,601849,611879,636109,690518,669068,658480,642527,657196,701196,724294,729947,747304,737683,726324,729924,721212,713061,733414,749715,778126,792182,788999,819973,829343,828945,853300,836262,846334,857760,856276,854289,878829,877596,838369,897356,860485,864244,866380,844560,854696,861873,861018,871747,..
Oman,..,..,..,..,..,..,..,..,..,..,..,3418,3372,3574,5341,8510,13227,15359,16316,19417,23075,24074,25524,30634,48838,57930,48748,49694,56405,59540,77144,127217,115196,102184,94642,105919,105785,102869,103660,120954,127333,150593,166466,171561,154884,208307,349680,403894,430224,441437,515417,628351,712832,737606,786361,854302,874154,882824,981442,..
Pakistan,..,..,..,..,..,..,..,..,..,..,..,655193,672526,705839,730108,773063,785270,810606,858551,904380,941578,993084,1064140,1100265,1153170,1209329,1258514,1341659,1409860,1469359,1515897,1545798,1626180,1727148,1780275,1860852,1930373,1976181,2037528,2130969,2141393,2178246,2254437,2390051,2543642,2634938,2745729,2918800,2864783,2949143,2973432,3039093,3059334,3087551,3215441,3409062,3619918,3815090,4002331,..
Panama,..,..,..,..,..,..,..,..,..,..,..,33360,34694,37347,38876,39635,42281,43674,45119,46793,47145,46279,47086,48371,48904,49995,51759,53585,48308,49776,51159,54545,58423,61581,64627,65688,71110,73340,78403,81095,75567,76774,77083,73534,82796,98407,101953,100836,98936,110973,115998,123532,131859,132721,139728,142483,144920,148842,147999,..
Paraguay,..,..,..,..,..,..,..,..,..,..,..,53945,55379,59708,59326,58137,62153,65625,71642,75036,82601,83149,85572,87645,88697,90615,94540,108417,114858,120775,122607,123560,126632,130264,140540,156625,161690,172533,169589,162414,153292,156017,153050,155623,156069,153461,152073,155573,163620,169274,182734,185701,185478,188744,198582,211089,252396,266701,274663,..
Peru,..,..,..,..,..,..,..,..,..,..,..,330315,331229,343061,361140,369630,373510,368255,366623,374070,383710,402515,405451,369270,380827,378286,385216,401272,393849,359248,358412,354642,346520,356359,370289,399302,416534,416187,460473,490383,489800,474095,486033,480158,510252,501009,509641,535847,591807,626027,654032,684265,706880,745698,742636,778664,799298,805760,841086,..
Philippines,..,..,..,..,..,..,..,..,..,..,..,540707,564350,600374,592843,635301,640761,655739,684907,693538,682871,666079,673002,698032,674594,674726,678203,713138,742408,763996,822810,785301,812402,847456,865125,965190,994286,1055546,1043569,1038717,1001465,995443,983266,987059,988164,954176,925018,942989,933520,953340,992859,989595,997519,1059230,1108252,1213731,1324710,1398775,1416239,..
Poland,1532111,1594510,1692303,1719288,1773679,1837560,1878509,1942786,2013268,2178729,2301319,2340815,2434036,2535316,2641806,2791933,2960713,3047225,3150142,3182527,3266223,3071112,3084485,3029511,3125707,3236426,3373390,3478319,3442192,3235507,2572274,2584253,2525339,2717679,2631481,2701500,2868537,2812459,2607173,2536113,2418676,2423663,2397955,2480556,2553101,2589984,2714759,2724409,2766073,2723026,2929782,2862731,2842617,2798354,2729989,2784176,2958604,3145442,3177731,..
Portugal,110291,121264,122874,133269,138426,144612,152493,159931,160419,173495,197426,210877,222422,240121,247546,256730,266631,286297,302622,320020,331244,331258,361291,350370,365831,371033,394978,414888,456475,511709,560794,565640,586577,587394,616636,636666,661724,697949,747800,771005,810473,815992,835193,836853,854463,856631,824979,853962,816777,792037,793251,759861,686064,679284,677636,679918,676254,688084,678462,..
Qatar,..,..,..,..,..,..,..,..,..,..,..,19125,21522,30557,26977,44143,40248,43891,40139,75679,80204,110426,132167,135797,153286,151380,166602,164008,150879,158476,157989,160307,172317,177500,181577,179304,190855,209167,218082,218919,243544,255124,295324,297996,339147,354378,406226,451086,508032,504358,532403,540693,644835,657834,768476,816057,804840,835587,885171,..
Romania,..,..,..,..,..,..,..,..,..,..,..,1365373,1394182,1479607,1452235,1692754,1832868,1969136,2153367,2253642,2424127,2262980,2257059,2220929,2176564,2035783,2060924,2168084,2198898,2067554,1800246,1486123,1202923,1092509,1081908,1122676,1264215,1229144,1111320,985291,995444,1007807,1000175,1035451,1067531,1085011,1091576,1067764,1097156,977247,977285,996733,1013605,959155,955678,943571,957844,994581,1014916,..
Russian Federation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26169664,25933460,24012097,23334719,20098988,19191095,17279931,16594670,16250853,16981341,17496109,17646865,17094854,17527017,17582559,17248372,17742420,17881090,18175917,17332225,18700159,18667626,18751760,18275339,18986262,18947008,19458298,20429301,21538849,..
Saudi Arabia,..,..,..,..,..,..,..,..,..,..,..,87089,102512,128573,143590,165234,198907,268640,453782,675194,885201,1225658,1325838,1452000,1213341,1121077,1287262,1382468,1502404,1460798,1653169,1719260,1946314,2032552,2169902,2138061,2341829,2328085,2489475,2554317,2659390,2734468,2971554,3062294,3318640,3492712,3723442,4000508,4371895,4550148,5051529,5246958,5531965,5542840,6080626,6455476,6280588,6248922,6198083,..
Senegal,..,..,..,..,..,..,..,..,..,..,..,34106,35176,36722,37929,36647,39822,41852,40185,42264,43969,43415,43241,42794,44636,44454,43574,43620,42371,43813,45277,45819,47547,46652,47437,50208,52328,55672,60262,64895,61586,66421,69949,68289,74359,72103,73078,85382,88391,108111,107030,113997,113452,107280,115604,121181,126177,98753,106606,..
Serbia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,503460,416245,342685,283976,270100,259172,375167,412533,401386,300371,299422,345618,374063,396469,447463,407612,415509,431790,420707,367886,397063,412006,362751,363636,340267,353363,376993,383735,382076,..
Singapore,..,..,..,..,..,..,..,..,..,..,..,45837,50140,58514,64787,62297,68278,76408,85032,88945,89100,96163,101885,107006,121968,152346,151384,170250,172295,188452,209636,215768,203236,210230,227739,253722,258170,347415,316085,309816,347744,372787,436037,485358,540933,563531,578766,624055,497618,545887,639447,684974,669789,708417,750596,788627,766308,801212,834428,..
Slovak Republic,..,..,..,..,..,..,..,..,..,..,..,410048,425545,454509,467176,487148,496012,514291,549348,566543,545406,533223,516894,517011,543548,544423,525708,548158,561682,601448,659520,559571,519705,467205,452925,459355,487689,486612,479198,471115,478221,494604,499295,476316,472830,490440,476991,482809,495047,454153,478931,459228,428788,442744,407735,420111,429408,462575,470964,..
Slovenia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,154629,155169,142144,152863,162419,174326,192060,193711,190351,193185,194528,200374,198814,206423,212724,216009,219374,216764,231009,210936,218513,214457,209156,204385,197269,200469,208753,211984,213456,..
South Africa,..,..,..,..,..,..,..,..,..,..,..,1390363,1444469,1552911,1560743,1667775,1728080,1746727,1782617,1763365,1831434,1921151,1839499,1785918,1904075,1914027,1906857,1970211,2076842,2125367,2137279,2105648,2003990,1997199,2053970,2189081,2318154,2399779,2395450,2317880,2291345,2226517,2321578,2432516,2531234,2538033,2559320,2742833,2785873,2882204,2620502,2661313,2724980,2844340,2844597,2771195,2760712,2983172,2987029,..
South Sudan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22446,21707,22314,24244,22473,19302,16749,..
Spain,535897,575713,616279,673220,719123,751605,841767,910615,1001437,1128571,1249554,1372839,1420775,1613636,1676941,1682453,1815681,1873328,1938626,2061581,2014497,1940222,1896144,1946295,1960778,1986476,1990953,2056563,2277186,2445222,2538647,2644635,2674364,2611042,2751363,2882990,2901359,3065952,3261418,3353273,3579477,3751134,3806770,4020676,4161123,4273182,4159632,4260166,4103254,3808091,3862621,3720326,3545737,3395609,3293553,3337573,3437595,3520721,3607057,..
Sri Lanka,..,..,..,..,..,..,..,..,..,..,..,151868,160992,163396,158030,164444,167068,165508,175176,180429,179011,183497,190776,189644,202603,201878,207509,212426,218174,219811,222016,223173,237975,237430,235474,238314,273385,275794,281215,299110,308143,301186,303671,313515,319906,336961,339475,346646,333005,335127,368054,378852,408180,376499,383161,416117,410184,417855,419786,..
Sudan,..,..,..,..,..,..,..,..,..,..,..,159386,164882,182829,182133,171270,174633,180165,179366,183671,195132,197905,204480,211781,210684,220632,223458,214494,234696,233230,254079,247974,247418,227328,274218,269717,278893,295770,297681,308899,314349,326313,345245,352717,368703,395358,433950,424977,436782,458274,493797,478842,477722,475278,490703,503909,534938,538952,539182,..
Suriname,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21886,21983,16538,16968,17931,19215,19825,19562,20798,20597,23047,22369,25609,22707,23889,24107,22300,22443,22375,..
Sweden,780009,802915,849697,915162,978007,1040295,1111111,1108116,1212960,1296913,1375373,1362166,1382053,1457875,1384437,1463203,1540789,1490625,1439096,1495792,1448676,1405836,1325524,1293896,1288306,1365320,1397480,1394866,1387231,1341830,1344694,1347037,1427426,1428639,1465619,1499107,1542490,1512596,1517209,1494531,1477824,1470417,1487418,1461666,1455406,1445862,1441871,1450123,1414680,1349374,1466417,1390736,1392666,1371146,1336092,1352756,1382734,1396506,1369881,..
Switzerland,297285,317391,350985,424369,422413,454336,459639,479570,514010,556509,605541,635383,641265,697821,642157,614824,641190,654798,683694,670505,695719,670443,647349,697375,696281,746948,751119,737147,740394,742904,763833,803038,804035,777323,759091,779778,796474,778405,798968,816403,806776,830360,808363,832662,838759,849605,844413,817272,844741,826604,860697,794812,820691,839212,769101,778840,788871,779844,759126,..
Syrian Arab Republic,..,..,..,..,..,..,..,..,..,..,..,69743,65903,61446,93028,115119,126727,145116,153624,204127,161312,176393,204199,239386,259665,249543,264469,295806,293759,289401,318494,353258,331369,333834,332647,347115,384938,414160,470101,438418,428591,431867,441381,425831,466387,579843,603947,634647,641325,537447,584531,545486,440527,293114,266667,242425,252624,273909,260202,..
Chinese Taipei,..,..,..,..,..,..,..,..,..,..,..,306505,353038,394854,392813,435663,520983,573314,674917,734292,775428,743433,760863,828479,842532,863514,930198,1003351,1104046,1162127,1228593,1307081,1398324,1469327,1562675,1640971,1713456,1763790,1849010,1918937,2037792,2215191,2322908,2416582,2516794,2619730,2657058,2828814,2731299,2723936,2900997,2813172,2818031,2915395,2936069,2945291,2969788,2951322,2995350,..
Tajikistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,196036,187239,150076,113599,88537,81127,77003,74406,78563,77858,75386,74265,75605,76276,81912,81401,84683,96423,91929,79388,81919,81995,89037,89134,95964,103252,111047,113183,121782,..
United Republic of Tanzania,..,..,..,..,..,..,..,..,..,..,..,281209,283520,286121,285735,286139,287060,288971,292874,295683,298214,303634,307398,313757,320188,328030,335618,342391,350106,357612,366189,373440,380709,387885,394727,410321,423867,428372,453397,474200,505804,517077,530374,539612,549906,563765,573993,583018,596769,601029,621734,640448,666201,686379,698233,715232,718608,736450,760491,..
Thailand,..,..,..,..,..,..,..,..,..,..,..,400586,422631,455699,474369,534564,579916,611998,619431,667763,635684,659146,679919,621547,690166,736706,777039,843898,938305,1095654,1211077,1285391,1395352,1510155,1676002,1858754,2067449,2097355,1910660,2064565,2117477,2192591,2458490,2670433,2894849,2926159,2998005,3049683,3110171,3285717,3554607,3587828,3845401,4015579,4044363,4103568,4065682,4137045,4193563,..
Togo,..,..,..,..,..,..,..,..,..,..,..,19852,20211,20277,20176,21419,21181,22717,23176,24270,24800,25310,26948,25459,25791,26914,30252,32074,32513,33609,35447,35152,35040,33596,38779,40863,47070,44017,46458,55120,53616,51681,55754,60050,59821,60806,60051,61873,66551,86703,85094,85096,83369,79044,77595,76715,80594,79227,86335,..
Trinidad and Tobago,..,..,..,..,..,..,..,..,..,..,..,36947,40373,45855,47488,48181,48047,58825,71901,74022,73517,67220,104082,113322,122070,123158,125588,129182,152072,151631,155510,155602,157842,152567,167733,170181,209654,218588,260480,284360,301143,337123,350741,370748,410853,472690,516460,534636,509371,534159,571640,560618,544335,543109,545222,543869,489134,498236,490161,..
Tunisia,..,..,..,..,..,..,..,..,..,..,..,53695,57875,60777,66273,68561,71968,77607,83257,93014,99004,102577,100552,111495,116291,123465,124119,123293,129344,142449,152498,153940,162660,174619,177925,183783,192883,201045,209640,218679,230819,238375,240183,258349,271653,280382,280930,286381,293949,292045,310673,294639,307052,307783,319766,329561,335108,350460,352512,..
