TIME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Greece,100832,113391,123834,130582,154483,171387,197338,220950,238634,266483,321306,363839,422312,494508,471412,491711,533221,572726,602267,638798,627282,613174,630082,659232,684756,734847,698499,750253,799663,884192,897681,905040,927338,915670,941169,949505,979889,1019896,1074060,1078307,1136483,1174941,1188406,1222885,1246422,1269038,1268253,1266309,1275368,1234654,1158210,1121976,1113923,979298,970815,973171,951702,967218,944796,926347
Guatemala,..,..,..,..,..,..,..,..,..,..,..,114504,118081,123344,126744,139531,149232,158245,162069,171922,158797,154453,151762,146651,154952,157862,151565,160149,166581,172946,184708,189926,200322,199659,210398,222778,228981,239599,260467,287061,301323,309198,354406,361634,372802,381230,383925,411387,400235,428885,433120,441948,463343,475606,495901,525844,567135,567512,587495,..
Haiti,..,..,..,..,..,..,..,..,..,..,..,75023,76539,77706,80098,82035,85971,87714,90582,93263,94305,86623,89467,91793,92538,93036,87997,89703,91572,93012,100694,100857,100810,100404,95043,107016,110881,117794,118432,121259,127816,125660,130188,130890,133478,137799,141898,145135,147047,153116,159662,167075,172399,177711,173934,176289,182537,185947,192530,..
Honduras,..,..,..,..,..,..,..,..,..,..,..,58168,59484,61774,62737,64482,67079,70983,72811,75272,78324,77872,84292,82654,84526,83796,85984,90651,94973,98901,99639,100511,104826,107138,111219,118246,118722,129687,139239,126026,125650,135516,141976,154205,167119,165725,180747,193363,196443,194026,198336,210247,220990,220535,223729,241713,240801,212519,249602,..
Hong Kong (China),..,..,..,..,..,..,..,..,..,..,..,125114,130691,132101,145513,151282,168428,190823,210054,188764,192845,215010,237592,257156,260374,274327,316237,342267,387473,394210,359454,372962,443325,439469,443650,441743,435294,418545,546885,670899,567115,591195,548527,564362,529940,524257,552996,595928,584565,615369,571371,616926,595994,582836,591568,628217,647233,586780,592133,..
Hungary,..,..,..,..,..,606246,617059,631475,647137,693364,748878,797082,818786,890801,922253,959122,1025658,1082873,1196337,1182431,1186838,1179618,1179269,1161204,1204897,1245874,1240832,1286359,1270699,1261725,1205144,1147937,1052100,1076134,1041861,1082542,1110876,1088955,1075645,1067679,1046703,1071845,1071978,1094400,1091602,1174490,1163999,1140887,1125050,1069556,1110068,1085789,1034289,1000383,997737,1054718,1070495,1116407,1119494,1118633
Iceland,22661,21863,23124,25493,26165,27732,29804,29911,33105,30258,36225,37781,38563,46839,46244,46287,46878,52032,53449,61577,62672,69361,69290,71980,75527,74140,77441,80887,82425,84517,95045,86941,84772,91095,92377,92457,99624,97449,103692,116588,130597,126353,130076,130091,128706,130767,161976,192376,217354,225529,226698,242547,236756,246877,246000,234224,221721,234518,257173,253490
India,..,..,..,..,..,..,..,..,..,..,..,6357079,6504120,6689492,6952102,7198731,7487769,7702283,7808709,8166044,8375145,8799010,9139437,9436132,9827498,10342131,10707682,11116235,11721184,12273637,12800748,13336609,13823911,14154782,14698225,15542618,16018268,16653726,17053440,18036234,18460817,18758753,19354325,19844497,20919200,21551432,22315129,23785405,25281354,27765563,29339336,30716740,32081747,32607205,34417705,34940199,35680565,36964242,38495159,..
Indonesia,..,..,..,..,..,..,..,..,..,..,..,1467639,1527755,1597661,1656381,1722300,1800400,2000422,2140945,2240710,2332650,2454884,2515794,2561849,2662204,2756441,3040642,3140107,3225695,3408580,4130749,4333098,4516949,4961364,4967982,5479375,5678060,5868887,5740512,6013356,6517914,6665748,6907967,6922032,7374331,7488013,7658303,7627363,7760122,8191545,8444316,8586397,8546628,8258560,8605258,8548017,8757922,9289495,9677218,..
Islamic Republic of Iran,..,..,..,..,..,..,..,..,..,..,..,694027,680797,863060,1026163,1113843,1267767,1419269,1374481,1557211,1592231,1793658,2098322,1792245,2084828,2251136,2266120,2311641,2362996,2772745,2901545,3216530,3385941,3645543,4047380,4235964,4086115,4573338,4657496,5284023,5150010,5588073,5780161,5973150,6514208,7229666,7556174,7995675,8568529,8552087,8554495,8723372,9106257,9286100,9965889,9969289,10286377,10963233,11124974,..
Iraq,..,..,..,..,..,..,..,..,..,..,..,168127,179513,194802,211792,254957,315581,326370,371925,443426,407101,402657,417290,503104,532006,616310,666413,661558,797713,878907,839194,668055,992585,1291938,1463796,1406124,1407820,1675094,1195061,923539,1087061,1215295,1155651,1061887,1092813,1106598,1044154,1080688,1167234,1364577,1540727,1739992,1953135,2062752,2082696,1963646,2206196,2432721,2695557,..
Ireland,156183,165134,167747,173653,182688,182134,197096,214777,229628,242448,250554,281274,279025,289216,297938,278296,286080,302847,303676,357986,344817,345963,343993,343397,347005,361259,371045,386640,382692,390336,414967,418464,413488,421327,442218,446046,475543,500852,531266,557225,577858,601150,602768,588229,606382,611800,614249,627547,622326,602421,601128,550096,549263,546362,534487,556259,582769,570185,574124,564418
Israel,..,..,..,..,..,..,..,..,..,..,..,240297,231487,325053,245017,294048,271011,270241,285720,317947,327535,304882,330506,308319,318402,317062,378387,416786,455973,470807,480052,481659,553595,580337,619007,649177,667568,703985,721388,702044,763385,801491,787409,826070,804596,772372,851424,871593,958017,901002,971460,969359,983188,898974,870555,913965,917734,904957,933942,952895
Italy,1670571,1884607,2145289,2402793,2643331,2872373,3146808,3436437,3785672,4107702,4566018,4412890,4669334,4987327,5104591,4888847,5281876,5164071,5284511,5517868,5478179,5360563,5223934,5219494,5338795,5414015,5477684,5705110,5839571,6089122,6136468,6287565,6248239,6215546,6137008,6662916,6657137,6751782,6940909,7047848,7181918,7206045,7256564,7603950,7656730,7803104,7731951,7706943,7605489,7101647,7274023,7032539,6755000,6505880,6144941,6387508,6321113,6424447,6304341,6179873
Jamaica,..,..,..,..,..,..,..,..,..,..,..,118181,133071,138352,126433,107410,96400,102398,104891,102203,96337,96443,102649,84357,80149,68516,68532,75163,75419,94814,109528,109734,115665,115872,118099,125892,132806,132559,138309,141806,146103,149092,142672,148924,149726,146576,166273,168032,134332,108080,100773,106782,104275,109727,107130,107325,121045,108487,118038,..
Japan,3384462,3827594,4027324,4606518,5162603,5636989,6170877,7255802,8202017,9475510,10739844,11200851,11968999,13413195,13487378,12772004,13582793,13824496,13942632,14767485,14424519,14109022,14087267,14100051,15164384,15193766,15364553,15560684,16646579,17271843,18365890,18556122,18972522,19086814,20124604,20647756,21096231,21325421,20930528,21264672,21694917,21338290,21401686,21255783,21947171,21865691,21852114,21631487,20865811,19905225,20991511,19422964,19008163,19034509,18411326,18105302,17885809,18081818,17835719,17546171
Jordan,..,..,..,..,..,..,..,..,..,..,..,20613,22593,25736,27182,31541,40542,41471,50868,52231,63736,79376,90285,98030,107824,109586,117557,124660,123544,124432,137076,141682,159170,157671,169041,180099,184783,188775,195206,194598,203718,201688,211848,216597,260351,279543,286972,301829,296003,312297,297440,295864,328689,323590,342477,361128,371860,392935,381309,..
Kazakhstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3075282,3137980,3301217,2747634,2434208,2187431,1898908,1653636,1647051,1504043,1493883,1446129,1663771,1804749,2126590,2130322,2537543,2767103,2925218,2657797,2894206,3238179,3092944,3414908,2737594,2310993,2699891,2747527,3171817,..
Kenya,..,..,..,..,..,..,..,..,..,..,..,217571,227626,233748,242731,248768,261099,274252,282682,293105,304202,312962,318868,324590,343672,358772,391284,407678,418059,433551,442843,451067,462877,474460,479931,503708,522951,530382,551713,565098,586258,595112,604195,617798,649890,673711,703137,719331,745699,790179,825081,842373,852734,905803,1001859,1061123,1088417,1128694,1158799,..
Korea,..,..,..,..,..,..,..,..,..,..,..,710565,773347,902844,980836,1024152,1138051,1320238,1447622,1671545,1727351,1696507,1803755,1953311,2126660,2224548,2549096,2752694,3098919,3300828,3889983,4181193,4641941,5207158,5529389,6060554,6585038,7169083,6545576,7238440,7877798,7999270,8319253,8488822,8722234,8804391,8948736,9304864,9508847,9599181,10468225,10906785,11031439,11046261,11238762,11416539,11824010,11817364,11817518,11719743
Kosovo,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64672,79621,79281,83467,83936,81467,82323,85608,92749,101920,104458,105842,99147,98708,92545,105328,112756,107547,108348,..
Kuwait,..,..,..,..,..,..,..,..,..,..,..,256256,283049,298408,285102,271061,294014,317417,345991,435899,436578,429807,477745,507499,524864,584086,632670,688493,840779,982673,378388,109806,366321,512752,601102,616021,606215,611949,697616,747834,776971,829033,837507,897491,990823,1125483,1034741,1027235,1184510,1203732,1222836,1164360,1217684,1242932,1122975,1381749,1513272,1443144,1423787,..
Kyrgyzstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,313446,284190,208489,162052,116992,99823,115442,108577,115595,101006,97084,90245,101404,107953,106408,107760,106058,123661,132263,120764,115276,138593,173069,163135,171027,166682,161526,160962,190769,..
Lao People's Democratic Republic,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67498,70556,72582,74914,77235,79833,87230,95710,104710,109828,112808,114146,117505,123481,128592,171530,218139,238546,240505,..
Latvia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,330334,310713,256359,220951,199900,192456,189311,185538,181257,166553,160447,172159,170567,181065,185841,189605,196381,200808,192039,184370,188760,178226,184917,181726,181730,178494,178230,184204,193923,187114
Lebanon,..,..,..,..,..,..,..,..,..,..,..,77384,79892,99578,102373,90612,97140,75967,90532,97555,103561,98705,74786,81024,82639,97501,108187,111537,82877,82109,81806,101251,102601,147415,161513,184916,195238,219805,216688,226709,206104,221266,219987,219854,222011,211957,196929,167826,219238,279371,268615,268192,303107,297765,316846,347964,358986,380556,358733,..
Libya,..,..,..,..,..,..,..,..,..,..,..,65751,92023,108789,121337,153450,139195,173052,196163,219865,295156,318753,346409,353717,379641,424268,422288,460956,443083,481070,467611,474383,471997,489889,553144,585625,613530,622821,639661,631053,662266,696116,723932,744783,765417,762371,770885,643104,713974,741191,853708,720052,713792,632663,975595,785572,778009,755558,748860,..
Lithuania,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,672603,713689,461416,381175,339994,364841,393581,373275,391944,333805,298983,347057,371742,388113,393761,371147,365523,396087,398883,367059,295212,305921,308889,291718,292228,295030,301771,315796,318421,320971
Luxembourg,138334,139741,139859,142015,153003,151649,146513,145332,156287,169200,171912,170074,174276,185589,193605,157877,161131,155511,168181,158884,149030,130376,123316,115977,124317,128154,125902,123297,127564,137361,141876,151555,152083,154219,148849,131830,133738,130133,125663,130978,140331,147635,153283,161728,179927,183651,181501,176436,176466,165870,176991,174952,171651,166348,160273,156174,154619,157553,163322,165691
Malaysia,..,..,..,..,..,..,..,..,..,..,..,253204,245374,242142,273965,288094,313382,315504,409193,481414,480320,512006,518622,606706,625517,629183,708209,715745,751013,825996,888117,1101205,1216925,1318209,1311577,1421444,1575953,1837981,1745605,1769246,2022083,2104115,2174406,2329430,2507604,2720775,2734421,2995010,3132308,2973066,3034904,3163772,3213393,3625483,3701237,3539730,3672381,3546200,3911898,..
Malta,..,..,..,..,..,..,..,..,..,..,..,8820,11055,10685,9805,8763,9962,10576,12342,11906,13325,15085,17135,13079,17236,14423,24037,25250,27213,29122,29088,28129,27813,35585,32268,29693,29214,32813,28920,31536,28283,32933,30702,34569,34719,35478,35537,36274,36840,33664,35064,34864,36945,32332,32471,26881,24900,28389,28339,..
Mauritius,..,..,..,..,..,..,..,..,..,..,..,15258,15535,15898,16524,16761,17461,18308,18618,18612,18053,17859,17230,17885,18305,18511,21131,22212,22451,24701,27902,28431,29868,31191,30642,32758,33343,34260,36462,38181,42301,44417,44042,46184,47023,48635,51977,52296,53481,52202,54973,55157,55980,56980,58084,59956,59271,61565,60940,..
Mexico,..,..,..,..,..,..,..,..,..,..,..,1799324,1990390,2200576,2342062,2476440,2650001,2865682,3204505,3515696,3982529,4252333,4450322,4190150,4378057,4547819,4424443,4653311,4710139,4920377,5178626,5436932,5482280,5574422,5699901,5517715,5639341,5934261,6099782,6275833,6314656,6501344,6570077,7040428,7168624,7561083,7685404,7652775,7697034,7532248,7475077,7826551,8027192,8035280,7878745,7740912,7742491,7540483,7561836,7706878
Republic of Moldova,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,414220,345486,286662,255293,213133,197570,169800,162087,149630,130471,120727,127809,129631,140705,141405,147522,144486,141207,140311,133344,156094,158406,157657,141830,152822,155304,159176,161214,170292,..
Mongolia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,130724,140929,148662,158408,150166,142700,159749,139830,130782,113094,112825,95033,93083,93826,93954,100356,101116,108271,105749,108893,125433,142706,149494,150091,155980,165221,180822,187959,215148,221458,194808,208055,214705,240780,..
Montenegro,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42765,47424,47148,50764,40255,47212,47043,44269,41043,40018,41835,40268,42187,44214,..
Morocco,..,..,..,..,..,..,..,..,..,..,..,123709,133273,147553,159983,165839,179200,197031,208860,222815,226380,227377,236674,246201,253903,258761,266820,273683,287282,311969,318978,335205,355063,368472,394610,390970,410897,423551,431673,458954,461346,489062,497098,494913,586355,620779,631464,651526,676777,681690,715106,770798,781623,784160,795667,817943,820606,858912,861858,..
Mozambique,..,..,..,..,..,..,..,..,..,..,..,288721,283288,284626,282273,279675,275758,280242,272675,273922,281350,274379,274376,271434,267753,266558,263777,261115,257991,255267,247938,246781,249926,254822,257511,263117,268034,276013,278760,284260,299611,314308,321027,337059,349485,355231,367931,296920,304080,332470,301549,353712,386397,419811,400549,452696,406794,410358,436641,..
Myanmar,..,..,..,..,..,..,..,..,..,..,..,331023,336669,331541,345098,350986,363969,371680,376480,383866,394555,400201,408503,413630,428266,460258,469433,451146,446169,458052,447206,439754,453399,449761,478099,494498,495442,505853,519574,521284,537567,525215,542858,588712,618142,617672,631194,654142,629627,595432,581889,593500,648287,681848,747356,771683,827243,955667,997795,..
Namibia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28586,30274,32608,35040,38309,41124,41943,43532,43196,43761,51502,47468,49535,53522,57699,57797,59812,65374,67474,68571,69974,72489,75797,78792,82123,84629,85342,85947,..
Nepal,..,..,..,..,..,..,..,..,..,..,..,153171,157390,162177,165450,168569,171626,175999,179913,185937,191027,194318,199681,206240,211440,213380,220543,224666,229923,232976,242424,250276,256373,263142,272476,281053,287811,297117,304835,321606,339509,350683,354573,364603,369858,382385,382360,389776,403411,415343,427513,442582,423044,471770,491075,490500,534985,565722,587259,..
Netherlands,877993,915559,1028554,1136466,1192817,1283430,1358870,1457231,1621724,1813214,2055793,2130062,2445075,2596051,2553037,2471468,2735612,2645947,2721997,2861948,2695189,2547055,2268525,2367897,2505209,2539219,2634426,2694404,2670690,2688481,2784973,2893304,2870121,2931923,2941626,3062913,3218502,3129914,3153011,3101695,3130730,3213483,3248486,3369066,3398663,3345992,3312929,3300654,3274094,3229217,3463564,3223292,3226356,3158062,2976477,3017701,3081135,3108439,3053610,2980375
New Zealand,167403,178633,186164,203975,235565,246663,256141,249628,266856,275631,289234,285857,318198,330054,364927,357861,381417,399124,396208,368964,376187,372884,398154,412148,439280,468835,470868,473438,496431,531404,538122,551576,564125,594419,615460,624253,646261,675121,665653,692574,716492,717243,718860,709509,728303,710526,710837,718453,729211,732936,768993,765059,804049,809852,854224,864672,859908,866007,857759,862044
Nicaragua,..,..,..,..,..,..,..,..,..,..,..,50895,51967,56325,59174,61532,66063,72586,70267,59304,63956,65691,67241,70282,77239,80693,80738,81506,77053,82623,84482,89314,92318,90881,88518,94526,96265,100754,101357,102725,105223,106186,106224,110178,116230,118086,122267,124354,124636,124002,127118,129457,140048,144425,149048,157536,163527,167213,166730,..
Niger,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61609,63429,65807,68721,71816,72587,74619,78017,81725,86630,93361,81176,95861,120041,122045,124212,123818,132196,138898,..
Nigeria,..,..,..,..,..,..,..,..,..,..,..,1388544,1437290,1502145,1549617,1613720,1698620,1789644,1873079,1951479,2044747,2136891,2241939,2304385,2309853,2386893,2411302,2498146,2572325,2661226,2781357,2914659,3029846,3078499,3002976,3055159,3179807,3310694,3350372,3461771,3645328,3799950,3915599,4104957,4164821,4406430,4434433,4599408,4737983,4651028,5333070,5816155,5873187,5985096,6134275,6072092,6257092,6369020,6693927,..
Republic of North Macedonia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,103715,101633,113084,116099,103563,104660,123700,112488,120959,113466,111693,107881,105815,116798,114987,122113,124212,128782,127276,117925,120221,131334,125139,115925,112673,110986,112166,114106,107981,..
Norway,285790,292824,312615,335087,358819,395846,425806,446115,487781,514448,554551,557903,576859,598262,597394,612628,667860,687260,740930,761651,768332,757771,734276,765299,809812,837133,876563,884947,848950,882025,881995,910867,925943,985631,965048,983965,954224,1009800,1054721,1104664,1095446,1125208,1045217,1133964,1109158,1123199,1138340,1155808,1345289,1311721,1360929,1177200,1279551,1364079,1201677,1223776,1179134,1243090,1185970,999775
Oman,..,..,..,..,..,..,..,..,..,..,..,3555,3642,4044,6240,10001,15812,31181,23261,35304,48188,41037,62218,57258,94140,88374,83224,95845,92460,107362,176546,237275,223827,250608,252097,255463,261356,281060,282940,294830,313959,319497,339412,352766,368280,414808,647229,742079,651793,665541,778893,923301,997358,1021228,1020730,1058564,1033049,1109127,1069915,..
Pakistan,..,..,..,..,..,..,..,..,..,..,..,713458,732484,769176,815059,852137,862144,898952,936260,990119,1036805,1111300,1177038,1241391,1282903,1351150,1410023,1549148,1626182,1717760,1803065,1845407,1963434,2060781,2148750,2240817,2343624,2404707,2449379,2588884,2664294,2709975,2751226,2877905,3085765,3194641,3332946,3526611,3469643,3521899,3576420,3604619,3647684,3733174,3905515,4018015,4182367,4417084,4659267,..
Panama,..,..,..,..,..,..,..,..,..,..,..,69334,78069,85187,83777,70807,70138,70016,67709,72617,59138,62655,69158,73826,67637,65309,66412,70940,66073,62221,61899,67145,76590,77691,81832,83066,88773,92292,107120,105574,99687,114007,103619,103425,102906,116328,123581,123492,118231,130062,144067,160554,165782,161953,171404,172873,178441,180310,179957,..
Paraguay,..,..,..,..,..,..,..,..,..,..,..,57305,58782,63622,63100,61721,65629,71356,79632,80787,87292,87148,88907,90953,92635,94584,98542,113742,121584,132472,128666,132831,132284,137354,150163,164218,167897,182585,180495,172655,161607,164315,163062,166635,168098,165988,169752,175695,184964,187856,203053,206049,207119,208968,218522,238436,280345,296138,303868,..
Peru,..,..,..,..,..,..,..,..,..,..,..,382205,382298,398242,421300,433575,440341,456297,442896,441354,471368,474291,482847,443985,454869,442995,451185,463245,455609,420503,407574,399808,388828,415084,429986,459357,473112,457962,533548,561901,563501,545397,546215,536470,582947,617837,596792,635080,699326,705511,736198,845594,906980,872699,919882,948793,988612,969303,1062068,..
Philippines,..,..,..,..,..,..,..,..,..,..,..,641849,645636,719017,721021,764569,801293,834877,848780,898967,938556,943506,968375,1053249,947200,995005,994900,1039983,1099975,1156634,1202115,1200382,1254979,1254037,1343825,1407790,1455904,1532217,1576292,1618064,1674444,1603307,1625235,1629391,1624183,1626876,1614976,1618223,1679280,1598955,1691501,1702790,1790112,1853859,1978226,2157110,2294763,2433614,2514270,..
Poland,2268621,2376221,2509591,2550182,2646052,2748307,2838622,2946216,3097467,3323016,3487264,3603964,3724166,3888958,4070080,4312996,4544303,4722681,5106943,5261567,5301442,4877811,5176520,5131003,4962520,5220994,5432804,5575904,5539770,5192142,4317337,4229194,4126736,4227937,4026552,4166115,4334071,4272890,3983806,3879321,3719051,3744233,3701606,3799588,3810744,3857808,4054145,4037353,4092121,3934660,4208223,4227892,4085572,4088667,3936988,3974088,4157095,4349689,4429762,4336587
Portugal,124950,136774,136756,149323,155198,166107,168922,180797,183927,212659,241271,262757,269301,288740,302151,321852,341708,334672,366876,403753,418081,415136,464454,466076,467026,459057,507622,521225,545176,660078,702572,710283,755713,745262,764570,845416,837149,881811,952895,1022594,1029735,1037514,1080852,1051314,1081151,1107801,1053114,1060499,1033290,1019534,983901,956555,897717,899990,886364,919856,913073,953507,921647,906684
Qatar,..,..,..,..,..,..,..,..,..,..,..,38777,42645,59994,51552,85473,63996,72688,67912,117947,138692,173642,201421,207987,235582,236480,251198,259070,270900,277568,273317,302438,316239,328136,329367,341268,362115,426086,446920,473974,457325,505374,571655,591821,697859,697885,821741,927088,952441,1014573,1135614,1069467,1474126,1571976,1550448,1554003,1522225,1724667,1817400,..
Romania,..,..,..,..,..,..,..,..,..,..,..,1764088,1843952,2003044,2012675,2169157,2341340,2492046,2685251,2666200,2731318,2711479,2712236,2733926,2710385,2719260,2792334,2909404,2929028,2896997,2595008,2138336,1928706,1910639,1801960,1951207,2003403,1879327,1719763,1518507,1517838,1544427,1597002,1663433,1620383,1616092,1672409,1664935,1658850,1460469,1466719,1499177,1462791,1335445,1321729,1333154,1330553,1395199,1405841,..
Russian Federation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36815980,36482520,33315647,31452024,27509008,26659854,26391956,25209264,24621078,25503370,25931794,26206595,26095631,27021516,27109981,27287423,28084274,28163761,28820178,27076197,28847229,29784471,30496465,29580265,29601714,28999101,29910599,30512669,31791519,..
Saudi Arabia,..,..,..,..,..,..,..,..,..,..,..,242052,261723,302844,338864,367165,425742,475498,715131,939990,1302223,1771537,1985193,2170516,1913744,1925849,1923902,2299751,2632763,2633031,2428766,2827211,3221034,3343807,3518413,3538412,3787622,3612023,3849284,3918762,4097439,4205960,4779202,4794868,4829821,5137622,5510608,5786149,6341222,6656049,7344129,7693540,7899393,7855015,8652983,9060023,8993686,9164326,8944611,..
Senegal,..,..,..,..,..,..,..,..,..,..,..,51998,52746,55227,56749,58120,59391,60899,61043,63820,65358,64897,64282,64872,67804,65351,68381,72878,69301,68874,70614,70079,74492,74239,73735,78086,79971,84797,89538,94395,100403,108520,110198,107065,114568,116887,117165,125698,131202,157410,165794,172260,168534,155604,168777,181329,180683,180258,191163,..
Serbia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,818326,693571,638939,544072,501206,569198,683440,723353,720470,523304,566916,617360,658780,692494,755772,670558,711746,692756,704745,634560,653640,677707,608948,623991,555247,617817,639578,653538,642642,..
Singapore,..,..,..,..,..,..,..,..,..,..,..,114315,141436,157175,167668,155404,162579,171661,218231,212642,214865,225330,220174,246490,280889,283276,301066,320397,355234,355433,482590,547009,620707,761303,924826,789023,823678,924741,835830,760364,781613,891551,885768,1071073,1285875,879735,945027,871709,1004663,1058587,983976,867256,1020499,1107985,1214435,1327766,1359624,1511798,1580638,..
Slovak Republic,..,..,..,..,..,..,..,..,..,..,..,596987,620580,649724,680172,702396,728193,766213,804489,820397,830636,813314,794693,803242,844121,867756,865435,891056,902692,902070,892973,800828,757593,743562,729892,744252,756896,757768,735007,739122,742900,778500,784328,780416,768439,788366,780480,747212,767052,700683,746513,726445,697516,709644,667734,686341,690658,728499,726527,689402
Slovenia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,239062,232632,216030,226438,235549,254051,264783,275254,269959,269212,268504,281999,285967,289405,298593,305362,306639,306934,324688,298935,306675,306761,294602,286947,278451,274655,284429,292768,290505,283728
South Africa,..,..,..,..,..,..,..,..,..,..,..,1902057,1934119,2059269,2135277,2274420,2386736,2448825,2572987,2562232,2848754,2895002,3340475,3360563,3662448,3701987,3853078,3947276,3999985,3785042,3756230,3859798,3679047,3922446,4110209,4335255,4462779,4549863,4637317,4564637,4569984,4415882,4189474,4717573,5140566,4943884,5040949,5491299,5950704,6029738,5629189,5732698,5483995,5437594,5764618,5393376,5655544,5689586,5620430,..
South Sudan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26694,28308,29582,35079,32206,27486,25873,..
Spain,676635,717615,786106,817000,904786,956187,1068844,1206044,1377583,1469804,1590012,1783816,1877083,2159199,2340161,2406948,2584049,2539369,2712445,2754211,2834191,2877354,2799729,2847075,2910170,2968678,3030188,3104441,3352784,3688561,3772050,3912582,3985363,3822525,4033574,4219520,4157425,4418771,4641789,4866522,5081093,5214574,5370613,5555974,5798057,5921164,5915605,6001093,5801689,5334164,5328483,5247394,5237203,4885535,4777047,4955873,4997720,5258493,5234195,5096177
Sri Lanka,..,..,..,..,..,..,..,..,..,..,..,159032,169394,173089,164461,172055,173206,171541,180918,187836,189874,193664,204889,205922,212134,209183,216107,224470,227685,228401,230981,234473,240597,253650,243574,251450,281387,291613,296446,316559,348647,337048,343255,363528,368390,376874,380303,387751,377597,383243,408490,443533,476615,422052,457889,484544,496658,489434,489253,..
Sudan,..,..,..,..,..,..,..,..,..,..,..,294286,299403,308447,311681,312677,313046,322520,327496,330686,350287,353679,369582,381504,380366,396497,402216,395924,420667,420477,445101,444245,443946,431153,499753,501624,513853,525035,530990,589616,557320,584073,634347,616392,616295,637194,682728,659511,668284,691649,654416,704925,601235,743275,766696,773278,798852,797828,779777,..
Suriname,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25543,27542,19065,20366,22484,25889,24576,23314,24651,24801,29547,39056,33254,40831,43024,38410,42539,40793,39043,..
Sweden,845715,863348,914062,980732,1050022,1113071,1188800,1195829,1325346,1435580,1576356,1508940,1539529,1626189,1540938,1634195,1773282,1746276,1738166,1815880,1694971,1775583,1700135,1723031,1820564,1977368,2059969,2026174,2067789,1989205,1975965,2038536,1948514,1947018,2080781,2107220,2156079,2100621,2137982,2099518,1990980,2115544,2167972,2119175,2201709,2160159,2103091,2091772,2075983,1901623,2131366,2077228,2098239,2063909,2012687,1858861,2000139,2054455,2083608,1970498
Switzerland,311983,330980,366118,445712,440990,476557,487285,511958,551922,599747,661597,686154,715007,791677,739004,719378,744367,756779,787678,801687,838844,822894,798523,852769,873651,924383,965188,940121,948718,929206,1017036,1032027,1038076,1010680,1019860,1003926,1024419,1042733,1055087,1056880,1042692,1107167,1078900,1082961,1086897,1080212,1128080,1072173,1113444,1120946,1087142,1052312,1061243,1106733,1037005,1013032,986093,991416,997812,1019265
Syrian Arab Republic,..,..,..,..,..,..,..,..,..,..,..,99568,82878,86184,110816,127819,144754,160912,175910,228133,186947,223223,267751,307026,353399,327912,336793,374534,387922,389385,438176,477403,456740,459040,478960,506545,534819,580719,647114,644266,646526,663271,689200,692666,723907,870570,905643,947985,965721,899572,906953,853521,695487,506997,470424,421634,426748,456227,434509,..
