TIME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Tajikistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74157,72642,40198,24287,17454,16237,13031,12811,14897,11634,7901,11257,13188,11735,13853,11652,14251,19971,20883,20009,21062,22200,26922,30610,37026,39431,40215,35140,41212,..
United Republic of Tanzania,..,..,..,..,..,..,..,..,..,..,..,29483,31874,32787,29896,27086,29392,27942,29380,29654,30079,28494,27065,27198,26841,26752,28483,27780,26927,27232,27998,27948,25571,27576,27702,40077,37262,35528,31949,27655,32102,35638,41257,43940,57401,58777,62124,58080,60014,54811,63401,71222,87206,100024,93432,102871,102011,99766,102103,..
Thailand,..,..,..,..,..,..,..,..,..,..,..,242909,267305,310836,298740,301305,343322,377292,418794,426926,448382,421008,369178,404337,426701,379105,390645,418996,526734,605202,752106,792172,878058,1007341,1187175,1317013,1468669,1443058,1310281,1394389,1334894,1310171,1519561,1682314,1839338,1831242,1810765,1804717,1705746,1777442,1881986,1974676,2073567,2299224,2285692,2291391,2367618,2386441,2317781,..
Togo,..,..,..,..,..,..,..,..,..,..,..,4714,4933,4200,3764,4378,3733,4740,4873,5958,5253,5043,6021,4185,4760,4138,6659,7229,7014,7102,7966,7219,5228,3515,8247,8223,13086,9161,11622,15240,13131,11112,12250,15270,14359,13701,11910,13156,15330,31439,28741,26117,22513,17610,17181,13848,20226,16309,18966,..
Trinidad and Tobago,..,..,..,..,..,..,..,..,..,..,..,41767,41468,42882,49658,40541,44138,47643,58148,60510,57041,56635,33430,34743,51015,59665,65054,42334,38232,31333,51303,48324,68258,51238,42117,38068,64590,63225,44172,52859,58375,50809,48318,60983,32475,56116,53536,68167,66405,62337,59458,66111,66486,52373,66811,67349,49824,67223,57664,..
Tunisia,..,..,..,..,..,..,..,..,..,..,..,48901,53115,52996,56465,60094,65746,73326,80430,87095,98324,100351,96949,114779,110936,108287,116718,99492,116442,112961,125143,138674,145484,139865,135938,127827,131762,131695,143820,143774,148793,152095,158097,157545,166089,171099,173157,174716,171312,163055,164654,155216,155693,162888,170405,191475,190584,193103,195268,..
Turkey,63846,77412,107481,123601,142649,173780,209803,236937,265889,291454,322892,383900,436080,522601,531833,569633,629432,725174,720564,624558,654179,650798,683220,730880,734276,753686,806774,936003,909450,899327,979796,892681,945921,1092327,1062603,1190221,1248950,1237265,1214739,1207567,1272932,1183573,1238609,1206328,1216040,1203485,1271982,1285469,1237353,1219073,1319049,1327769,1402833,1401060,1373251,1620129,1763071,1856198,1756141,1800555
Turkmenistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,223460,178835,208263,120542,121304,111405,129704,126781,162267,177173,169166,160693,181514,205146,210383,210522,205587,214651,220128,208649,232193,242869,254469,260854,272548,274350,272422,272780,274714,..
Ukraine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2447896,2753042,1720356,1206283,984830,1046169,651099,751258,698630,528063,499957,561657,636707,694653,731541,602225,605292,637116,601540,582043,551762,521679,487028,414735,447454,441728,468633,531538,557895,..
United Arab Emirates,..,..,..,..,..,..,..,..,..,..,..,5704,7592,10744,14088,22865,34957,53363,59012,80181,130088,153185,175458,180673,217674,219138,220431,231281,243955,250189,260084,267490,275754,293151,291616,287403,270256,272493,270287,263589,268209,421611,396011,320329,356177,380265,409831,422603,448903,638558,471993,365046,374596,462155,761071,579499,701340,140783,237080,..
United Kingdom,1829313,1951935,2148660,2350567,2586550,2843770,3088415,3324388,3534140,3821982,4148499,4219166,4532766,4559609,4303212,3794509,3765029,3790096,3863028,3853493,3321784,3019373,3109243,2924138,3569177,3173491,3135608,3053300,3232695,3273969,3197668,3253083,3309389,3267136,3337529,3241756,3235691,3091581,3091349,3128431,3065718,2979278,2952765,3001249,2995557,3053201,3003869,2860357,2788583,2640969,2664752,2529506,2493936,2390163,2441427,2520346,2556549,2582075,2530944,2471790
United States,19556426,19811257,20601279,21656773,22238241,23131537,24260872,24785364,25655252,27533582,29235135,30229190,32588566,34226575,32722101,32472974,34845322,37310172,37964965,36696386,33365832,31184311,29881477,29719983,30521463,30541894,31496698,32151594,33172294,33202275,31687493,31024595,31659271,32335183,32969650,32889744,34018005,34871188,35448711,36028124,36473213,37081946,36751461,37682055,38748835,38902924,38268857,37836426,35508573,33537134,33767483,32700212,32317081,32389118,32367235,33056356,32837869,33087375,33566264,33313903
Uruguay,..,..,..,..,..,..,..,..,..,..,..,76272,79050,74241,73321,76184,77208,76012,78578,86705,79891,73703,67309,55293,50267,48053,46858,52078,65283,69707,55206,63051,72323,63355,57192,65268,77728,77295,80086,94299,83131,65773,58561,56901,72608,75072,86228,78483,109647,104542,82856,100577,113899,100214,89553,90007,90867,83242,89422,..
Uzbekistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,465827,447038,357266,377438,321796,300946,292090,312827,302797,327301,317990,306239,300610,295258,268121,228041,227122,217454,218326,202187,187617,159345,155764,166694,148810,148763,155008,161854,171651,..
Bolivarian Republic of Venezuela,..,..,..,..,..,..,..,..,..,..,..,401622,369065,382794,513474,551022,565208,594426,689695,663758,819356,924273,885353,991575,878047,853841,905008,878506,830343,796428,779367,825516,1023591,857720,1088018,905762,919047,876906,914258,1293268,1280487,1185372,1557856,1442792,1323521,1539457,1537860,1576389,1567758,1492832,1963052,1594910,1627724,1952990,1641414,1538660,1313650,1220412,763511,..
Viet Nam,..,..,..,..,..,..,..,..,..,..,..,145627,158170,155476,97810,92777,30058,31495,39547,45324,77343,67761,68276,79754,78225,78900,88100,102276,105185,96426,113489,112416,131536,172644,191529,192360,221797,231541,270064,292101,326798,357471,404049,429480,491696,504769,490421,570326,560814,663551,768171,709693,671320,666055,805491,755484,817780,828782,942001,..
Yemen,..,..,..,..,..,..,..,..,..,..,..,28746,22039,38539,31305,26710,32928,35796,37872,38497,50730,49924,59164,62823,65994,69857,75850,90349,96395,98831,101993,124828,136637,117838,123174,139837,142845,151986,162611,183960,195499,217094,210097,233714,255317,272078,291441,285026,299402,318192,283950,244641,214038,299699,285199,116354,109868,118452,124451,..
Zambia,..,..,..,..,..,..,..,..,..,..,..,20363,22454,27873,32969,19288,33858,29183,26883,26693,27786,28397,26924,27423,26503,26035,24420,26547,30322,30204,26076,28250,27634,23085,24454,24500,18690,24975,24416,20341,19933,21020,22743,24498,26166,27472,27883,26726,30024,32431,34167,39058,47010,47837,53544,57539,55852,59997,58696,..
Zimbabwe,..,..,..,..,..,..,..,..,..,..,..,22344,25854,27724,26202,30042,25457,25649,25611,22753,25315,29656,22857,28272,27463,28361,29208,27589,34215,31920,30541,34732,41366,44861,49527,58459,57672,57672,57672,67031,42299,40583,37042,30745,26633,28946,27771,27246,23443,23940,28304,47250,53564,59434,53902,52423,45753,47217,58956,..
Former Soviet Union (if no detail),..,..,..,..,..,..,..,..,..,..,..,10616665,11580113,12517823,13423901,14143783,14749078,15209456,16134706,16740780,17346562,17435560,17297369,17150463,17062841,16977104,16830304,17269981,17214162,17049247,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Former Yugoslavia (if no detail),..,..,..,..,..,..,..,..,..,..,..,375063,386494,434402,492052,484548,524461,566330,642185,686144,659175,567895,557862,559876,568058,549839,607492,638994,694462,675714,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Other Africa,..,..,..,..,..,..,..,..,..,..,..,116166,119413,116183,122977,133953,133165,142192,143971,156189,177237,155544,144371,150782,149781,154601,154222,200482,206976,199454,174702,188942,188226,192057,197377,202588,206408,225307,235544,245330,244121,247719,247959,265383,282951,287302,297793,318569,338259,341711,367242,328683,335759,360563,356592,379972,395409,430731,466288,..
Other non-OECD Americas,..,..,..,..,..,..,..,..,..,..,..,175350,188453,217583,193555,229515,196322,249420,206475,207190,218633,150031,140964,125212,134902,129501,140729,157641,160413,167650,189637,194008,186102,176315,181929,186849,188632,188549,203827,208077,179643,183476,176432,180533,160711,165221,178630,189065,183948,194104,214251,79086,204005,169625,164927,162032,162832,164075,160498,..
Other non-OECD Asia,..,..,..,..,..,..,..,..,..,..,..,79900,86010,99503,122304,103496,98360,103957,103491,117797,120731,134632,121852,133044,124286,110700,103744,122685,119339,118420,123306,121099,114270,114522,122184,115147,119214,123446,127824,127241,139819,146014,148782,165660,185032,184853,189601,197939,214922,254875,271330,285674,280946,265136,269207,299958,276666,275253,271704,..
Memo: Greenland,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7177,9113,8299,8988,7999,8128,9668,8727,7561,7730,6425,6897,6986,6955,7035,..
Memo: Guyana,..,..,..,..,..,..,..,..,..,..,..,20253,20433,23820,20952,24728,25688,25841,23290,23087,24650,22986,19266,17465,18643,19138,18491,18442,18719,16648,15728,15412,14431,14563,19009,20570,21299,23206,23497,23461,22423,22318,22050,21881,22694,20199,18163,21801,21752,21839,23952,25062,27140,26950,28167,27983,31440,31623,33181,..
Memo: Madagascar,..,..,..,..,..,..,..,..,..,..,..,13037,16688,14669,16627,23411,12624,10462,13008,14029,21053,12938,12831,7789,12321,14388,15216,17345,17115,12400,12526,13627,13300,13638,17216,19010,20563,21887,23515,26392,26258,23454,17039,22273,23534,22472,21564,22763,24239,23023,24452,26201,27328,28591,28733,32742,30253,34182,32805,..
Memo: Mali,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22842,26027,24743,21040,23799,25078,27739,29372,30894,34395,38552,42490,42165,41866,42261,46434,58271,64451,68665,..
Memo: Palestinian Authority,..,..,..,..,..,..,..,..,..,..,..,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,..,..,..,..,..,..,..,19193,16534,18092,31592,39312,32107,33406,29123,29956,29375,32679,31362,35263,38649,48822,46921,47300,43420,..
Memo: Uganda,..,..,..,..,..,..,..,..,..,..,..,15591,15591,14770,14761,14133,14027,12063,9242,8955,8597,6561,6605,7466,7151,7426,8919,9602,10750,9853,10501,10729,11039,11037,9956,12830,13387,13808,15804,16363,17817,18457,18611,19596,20819,26532,31782,36252,36368,41152,45659,48494,46271,48850,53235,59974,64134,68556,72666,..
Memo: Africa (UN),..,..,..,..,..,..,..,..,..,..,..,1450349,1592425,1712557,1789358,1919127,2092090,2293841,2428232,2428605,2707749,2621143,2930137,2952285,3072728,3203003,3180415,3329446,3325018,3337178,3566129,3568201,3723320,3601215,3520292,3714953,3902747,4012676,4267225,4227388,4229452,4301967,4317508,4526414,4888758,5091676,5266706,5593005,5983221,6428528,6794599,7174351,6998331,7264366,8126430,7651848,7838028,7800864,7934402,..
Memo: Americas (UN),..,..,..,..,..,..,..,..,..,..,..,38762501,41679710,44010567,42987700,43063471,45986251,48906226,50072801,49265113,46373910,43979264,42320542,41581095,42383946,42355853,43704712,44831183,45995415,46377968,44826277,44255328,45401833,46111429,47491867,47353341,48978302,50554823,51693922,52917579,53088631,53614901,53324361,54565524,56068630,56764068,56501994,56653380,54545642,51967954,53050677,51996985,52317399,52825604,52744617,53057444,52149826,52243874,51975793,..
Memo: Asia (UN),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35414910,36206671,38906999,40797582,42301988,44277250,45926666,47977090,46548192,48554356,49850673,50230213,51946378,53330275,56237118,56476874,57809617,59336331,59995223,61079045,63980034,64939019,67863311,68999308,70843594,72997256,74607010,76338452,78391051,..
Memo: Europe (UN),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41568778,41864296,38080552,36467256,34131324,34607830,34427880,34051808,34283498,33726444,33223352,34097960,33881518,34336432,34418250,34331492,34442230,33377500,33692330,32089717,31823817,31296674,30781556,29618381,29500379,29336735,30151079,30727347,30042169,..
Memo: Oceania (UN),..,..,..,..,..,..,..,..,..,..,..,1202601,1221568,1350173,1452148,1385852,1441190,1500928,1553351,1548076,1493208,1435884,1465542,1349192,1386484,1336996,1345658,1385205,1405195,1487756,1520503,1455894,1513477,1618186,1657988,1653231,1778386,1721479,1698053,1713894,1767065,1616700,1709817,1860117,1883750,1933598,1923564,1947432,2058456,2052901,2153143,2199003,2256674,2303238,2296498,2233031,2244209,2249896,2273911,..
Memo: OECD Total,..,..,..,..,..,..,..,..,..,..,..,71490447,76943791,82374241,79242753,77174093,82629532,85411149,87475847,87377089,81455971,76079990,73018449,71490641,72837646,71918147,73919450,75135894,77508688,78610651,78773704,78694566,80437559,81508394,83254624,84043967,86287898,87494413,87700364,88684296,88651149,89189367,88784382,90580016,91824826,91850190,90763553,89524737,86472263,82249948,82656354,81001133,80519403,79377744,78510276,79623164,79371747,80173215,79735418,78846892
Memo: Non-OECD Total,..,..,..,..,..,..,..,..,..,..,..,23567283,25381432,27899148,29823844,31292471,33503710,35426823,38039951,39602816,41058366,41044763,41755519,41800711,41692422,42472774,43150117,44915848,46267990,47111657,48122894,48655823,47188621,47087274,45848836,47562638,48726082,50823463,50790526,52455365,53508024,54672374,56395200,58038746,61671680,62747520,65180558,67382911,69802609,71368197,75145917,76604899,79697867,81633152,85001242,85653149,87618405,89187216,90881907,..
Memo: IEA Total,..,..,..,..,..,..,..,..,..,..,..,71028139,76478150,81818836,78775002,76685875,82152536,84927181,86968975,86825501,80897202,75540182,72500130,71022900,72383505,71487964,73424079,74599354,76909137,77981025,77612252,77514857,79356533,80398219,82096387,82865365,85055240,86231756,86420540,87445039,87477359,88007928,87629771,89387761,90662406,90679536,89517578,88113622,84980861,80885032,81289475,79610082,79047340,78040587,77226738,78320386,78004845,78815711,78339923,77436660
Memo: IEA and Accession/Association countries,..,..,..,..,..,..,..,..,..,..,..,76106052,82103278,88244767,85720199,84079550,90378426,93721196,96558272,96565129,90768892,84951897,82101381,80589598,82144279,81866764,84395799,86055725,89017741,90638588,91391853,91622067,94287561,96555378,98798617,101071293,104641938,107322523,107592631,109821975,110850024,111537272,112144807,115505894,119631601,119539047,119767172,119753101,117606210,114834852,117725188,117172142,118567062,118969692,119567029,122331930,122824389,125375818,126959249,..
Memo: European Union-28,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25412870,25664502,25418631,25370317,25470812,26167657,26681526,26545665,27118595,26695165,26102992,26752819,26619272,26810739,26831087,26770235,26572247,25664614,25459370,24014939,23855782,23061341,22108844,21494710,21354824,21638972,21803215,22278640,21886145,..
Memo: European Union-27,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22215202,22411419,22109242,22103181,22133283,22925901,23445835,23454083,24027246,23566734,23037274,23773541,23666507,23809490,23835531,23717034,23568378,22804258,22670787,21373971,21191030,20531835,19614909,19104547,18913397,19118625,19246666,19696565,19355200,..
Memo: FSU 15,..,..,..,..,..,..,..,..,..,..,..,10616665,11580113,12517823,13423901,14143783,14749078,15209456,16134706,16740780,17346562,17435560,17297369,17150463,17062841,16977104,16830304,17269981,17214162,17049247,17949261,18014678,14161236,12235371,9471307,9053522,8225152,7899957,7653427,7406032,7464673,7509633,7527980,7774514,7874399,7681847,8155521,8159513,8454299,8099058,8052955,8577229,8967139,8529135,8535431,8244610,9009110,8964167,8944932,..
Memo: Former Yugoslavia,..,..,..,..,..,..,..,..,..,..,..,375063,386494,434402,492052,484548,524461,566330,642185,686144,659175,567895,557862,559876,568058,549839,607492,638994,694462,675714,613823,495266,378166,370799,364573,393209,478647,514138,497896,426578,424525,477320,504467,538101,569736,592022,620348,616615,626545,599533,570066,568149,517245,500702,492492,512691,542962,554213,545697,..
Memo: OPEC,..,..,..,..,..,..,..,..,..,..,..,1670163,1699160,1977025,2355000,2565670,2869008,3244125,3713289,4147053,4764221,5471345,6097982,6175435,6061698,6418188,6276298,6621831,7042182,7405829,7084606,7466973,8585336,8874641,9506877,9418378,9536665,9933012,9666120,10303488,10372334,11124025,11789043,11442820,11508655,12531737,12581571,12756193,13837411,14464423,15587482,15386429,15936022,16562950,17722023,16980987,16717853,16420930,15945591,..
Memo: ASEAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6440651,6508076,6848166,7162095,7888317,7486987,7349436,7393242,7442359,7754010,7958460,7862225,8402934,8923212,9301941,9121631,9458311,9922631,10167147,..
Memo: G7,..,..,..,..,..,..,..,..,..,..,..,59140354,63777753,67973195,65056343,62829780,67123973,69498549,70770540,70242003,64346281,59728948,57147652,56283828,57621059,56671769,58193708,59033265,60978273,61601030,60657498,60137624,61261156,61758441,62747917,63112652,64616453,65129186,65653315,66097199,66167211,66648597,66009285,67270993,68227590,68056627,67086387,65666997,62538536,59134752,59292027,58083782,57453613,56864351,56422723,57303393,56403566,56845858,56601987,56150037
Memo: G8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71701343,71027679,70264043,69970300,68938792,69087963,70226354,70413495,70700225,71268310,71447262,72047478,71213887,72606316,73538788,73465874,72688180,71209983,68530994,64909322,65115013,64229186,63991504,62938185,62650403,63138310,62906065,63291966,62810230,..
Memo: G20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,103952671,103950995,104786036,106098790,106114255,108212260,111360812,113301631,113863561,116283760,117326962,118070722,118580982,121750610,125350503,125823393,126580721,126845484,125351831,122345704,125772643,125945032,127376142,126831746,128448163,131153038,132043593,134233429,135350312,..
