TIME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Yemen,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12991,34285,23818,27781,36801,33916,34637,18040,10824,3608,3607
Zambia,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zimbabwe,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Former Soviet Union (if no detail),..,..,..,..,..,..,..,..,..,..,..,7395998,7772918,8216845,8803165,9566838,10457422,11169382,11801768,12576547,13230288,13903790,15084455,16189763,17780678,19300469,20192154,21456517,22696601,22987698,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Former Yugoslavia (if no detail),..,..,..,..,..,..,..,..,..,..,..,41881,51727,55552,60493,56583,66042,72333,73817,95862,124241,120832,151540,164167,183119,207404,215617,237283,241845,241433,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Other Africa,..,..,..,..,..,..,..,..,..,..,..,33,33,33,33,33,33,33,33,36,38,36,38,38,14,13,9,4,6,5,5,5,5,6,6,6,6,7,32,50,51,32,63,70,81,85,90,106,106,118,114,151,176,186,239,313,1088,777,817,816
Other non-OECD Americas,..,..,..,..,..,..,..,..,..,..,..,105,86,105,67,75,147,166,337,410,466,283,307,385,684,894,925,779,922,994,1019,792,764,920,775,921,1022,821,1300,1647,13264,23009,22902,26707,24741,24791,25806,26692,29463,27385,27790,26599,48521,55466,55232,52593,59889,49624,48268,58408
Other non-OECD Asia,..,..,..,..,..,..,..,..,..,..,..,8113,5521,6158,7391,8768,5528,9411,5528,7112,3778,5885,7537,11580,17348,22162,22302,7416,8179,8954,10241,9978,9351,9208,9164,9025,10037,8946,9152,8716,8195,8870,15459,13503,8789,11434,11104,10423,13666,13734,15818,13774,10404,10224,17700,20057,21850,28713,30345,47399
Memo: Greenland,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Memo: Guyana,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,..
Memo: Madagascar,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Memo: Mali,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Memo: Palestinian Authority,..,..,..,..,..,..,..,..,..,..,..,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Memo: Uganda,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Memo: Africa (UN),..,..,..,..,..,..,..,..,..,..,..,97693,117927,144259,159626,169133,178757,214295,288475,392010,493193,560355,663706,765707,780938,863064,973028,997786,1058307,1160648,1236887,1317356,1376016,1490943,1503480,1565170,1596722,1677983,1723865,1903925,1975970,2195246,2359592,2647393,2752367,3127915,3340102,3567810,3640609,3582968,3746202,4053796,4262106,4244215,4457588,4619697,4853674,5244751,5582632,5564774
Memo: Americas (UN),..,..,..,..,..,..,..,..,..,..,..,23998299,24458995,24371181,23770943,22076408,22636342,22101737,22585038,23661477,23860460,23265935,22119092,21269421,22135339,21902047,20778957,21755240,22759356,23771454,23614576,24566337,25108134,25901445,26591661,27518114,27843532,28227669,28114822,29333976,30966102,29587902,30959275,30919668,30881849,30952276,31076690,32805020,32779453,32500975,33897586,34912662,36532605,37580639,38642581,39574486,40141676,39865849,42622495,43660922
Memo: Asia (UN),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11349120,12067166,12362027,12904256,13811708,14615039,15155695,16358555,16966151,18260748,19174715,20154180,21519559,23077878,24749741,26576031,28751912,31097165,33216303,33785645,37149703,39620053,40997683,42725407,43635231,44312711,46036378,48136027,50736118,52187836
Memo: Europe (UN),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32607768,33267405,32404087,32248600,30594423,31077049,32836942,32011173,32177654,33035363,33578291,34381901,34354354,35925629,36602938,37218286,37009577,37102454,37489741,34964979,38447587,36680305,35731964,35272258,33140997,32541368,33826956,34989281,36068768,35789361
Memo: Oceania (UN),..,..,..,..,..,..,..,..,..,..,..,79466,118183,153412,175221,189880,221385,293799,309817,326811,345757,406159,475126,499489,540324,597704,666562,676941,708483,728372,784078,758768,790240,809505,825520,864366,891095,908428,915944,974250,1023302,1078628,1115417,1023094,1009607,934881,1101824,1222497,1303097,1329620,1307772,1349605,1315833,1464439,1572337,1573061,1473383,1504600,1542676,1807494
Memo: OECD Total,..,..,..,..,..,..,..,..,..,..,..,27459448,28910704,29580667,29869995,28679952,29855992,29677230,30711802,32387621,32585884,31872833,30446036,29946815,31547785,31851868,31000685,32590591,33454071,34901661,35585129,37275878,37740391,39111304,40000834,42035825,43796982,44245150,44533574,46711611,48820532,48123402,49374987,50144967,50387620,51015915,51373970,53461119,53920004,52575817,55395994,55369594,56493304,57436818,56573588,57718930,59531084,60136471,62799415,64716294
Memo: Non-OECD Total,..,..,..,..,..,..,..,..,..,..,..,9925931,10520374,11311482,12124955,13138405,14428508,15628255,16659705,17939764,18967786,20050028,21685480,23158049,25373779,27169715,28911346,30654275,32500883,33721800,34007300,34701154,34300113,34243445,33325958,33603914,34527004,34938659,35364861,36796651,37897847,39274455,40933210,43448696,45608882,47793475,49906135,52333827,54509198,53588372,59152855,61246827,62346886,63850141,64875146,64902394,66800983,69604037,73753274,74294093
Memo: IEA Total,..,..,..,..,..,..,..,..,..,..,..,27428285,28879898,29556769,29844904,28652737,29827255,29647613,30683471,32355342,32550270,31837303,30412335,29911590,31512839,31816480,30968537,32558880,33412510,34840842,35208687,36901197,37477880,38929628,39818400,41828686,43589843,44000518,44264343,46392989,48435458,47697156,48948350,49682101,49862436,50476944,50834588,52991397,53502096,52138521,54822842,54808871,56034236,56890134,56035644,57139668,58908787,59496262,62132458,63989626
Memo: IEA and Accession/Association countries,..,..,..,..,..,..,..,..,..,..,..,27627773,29121537,29838384,30202612,29069878,30332946,30328588,31485824,33203358,33379062,32658782,31275187,30871859,32653853,33065544,32388959,34052042,35052364,36679188,37506812,39458941,40092638,41650874,42773690,45044590,46964023,47764973,48119108,50569771,52861587,52571728,54248634,55350631,56033806,57193248,58043514,60770496,61941312,61352472,65588597,66254720,68165236,69938320,69745815,71183368,73387809,75147448,79209328,82055428
Memo: European Union-28,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12434658,12841778,12474910,12957124,12947594,14054062,15470069,15154115,15634097,16112668,16579616,17011202,17074161,17773043,18223026,18636620,18429719,18210580,18594922,17406360,18740299,16906840,16485753,16207932,14377257,14983546,16006896,16660389,16426025,17042864
Memo: European Union-27,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10458346,10711547,10351629,10538058,10426387,11327640,12289687,11962935,12310680,12587503,12920381,13383352,13479572,14177345,14549044,15058045,15035800,14778917,15040356,14136394,15189163,13961713,13706331,13453696,11867706,12392561,13112243,13842431,13585313,14224807
Memo: FSU 15,..,..,..,..,..,..,..,..,..,..,..,7395998,7772918,8216845,8803165,9566838,10457422,11169382,11801768,12576547,13230288,13903790,15084455,16189763,17780678,19300469,20192154,21456517,22696601,22987698,23624201,23826416,22819855,21928387,20213266,19638738,19744682,19186326,18923918,19453672,19627828,19999177,20138708,21036484,21411195,21706538,21909360,22347613,22542499,20827735,23318510,23720962,22917773,22800010,22011622,20576555,21054171,21652774,23236669,22456425
Memo: Former Yugoslavia,..,..,..,..,..,..,..,..,..,..,..,41881,51727,55552,60493,56583,66042,72333,73817,95862,124241,120832,151540,164167,183119,207404,215617,237283,241845,241433,248787,235542,222937,182725,169071,173856,211362,222570,215241,195504,201873,213461,214732,222361,250437,234898,235578,253222,246524,204507,236289,232276,214565,214891,189132,200379,214687,241798,232647,234846
Memo: OPEC,..,..,..,..,..,..,..,..,..,..,..,787034,847793,989260,1023539,1040481,1161442,1294090,1392984,1731877,1870416,2119934,2303956,2384510,2631039,2741472,3178102,3404321,3677816,4155340,3954871,4169422,4432433,4868150,5346473,5647092,5877004,6226670,6518102,6705668,7035893,7341833,8058767,8590570,9248768,9758837,10403446,11150129,11986376,12111337,12985639,13725032,14251557,14390337,15416294,16277714,17040857,17707910,18174134,18424639
Memo: ASEAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3096453,3231020,3530481,3884763,4012970,4337739,4516752,4628415,4997626,4856620,5217290,5029649,5267361,5704027,5830116,5799470,5797418,5586046,5900296,5940562
Memo: G7,..,..,..,..,..,..,..,..,..,..,..,25345581,26372922,26733372,26761333,25428609,26381925,26058100,26851374,28249307,28461374,27716229,26205129,25539379,26941010,26959879,26053052,27395168,28253813,29427658,29493399,30942465,31426154,32659315,33384343,34933143,35996941,36152123,36149032,37875897,39380324,38126985,38982968,39131183,38867978,39102821,38862679,40671603,40734236,39618197,41409572,41520097,42678051,43308885,43103818,44048629,45592562,45694117,48135391,49390141
Memo: G8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44875340,46588213,46678478,47565031,47103503,48190016,49324318,49196735,49168432,51045991,52736525,51746986,52617568,53475183,53381978,53742774,53881047,55998004,56069498,54288522,57467797,58099416,58885938,59477778,59240495,59299187,61138677,61811504,65456487,66061386
Memo: G20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55518628,57463787,57527773,58694514,58628758,60555042,62665541,62921852,63252332,65719382,68270928,67950409,69827877,71705165,72793942,74219410,75563271,78614793,79902081,78430922,84189278,85631219,87212864,88777171,88620447,89272787,91955087,94607750,99904163,102011487
